#{"t_start": 1761619260.1338995, "env_id": "None"}
r,l,t
1027.65,1000,7.042763
1007.25,1000,13.149862
1187.05,1000,19.313706
778.0,1000,25.494419
226.85,1000,31.746232
-1020.55,1000,38.027471
2423.7,1000,44.329166
1834.15,1000,50.620208
2700.2,1000,56.880176
2521.5,1000,63.113943
2768.25,1000,69.304096
3107.7,1000,75.467508
3430.4,1000,81.550316
2907.35,1000,87.63293
3304.6,1000,93.708994
674.2,1000,99.801738
114.1,1000,105.817768
-647.5,1000,111.774094
-725.35,1000,117.596235
-483.6,1000,123.438191
-619.75,1000,129.159678
-674.0,1000,134.889277
-508.5,1000,140.589671
-367.95,1000,146.3081
-204.9,1000,151.942621
-770.0,1000,157.675312
-347.45,1000,163.265984
-220.35,1000,168.930676
-516.2,1000,174.624815
-197.3,1000,180.326082
-421.35,1000,185.857391
-110.35,1000,191.377037
-113.65,1000,196.979343
-356.15,1000,202.55258
-172.7,1000,208.080082
271.9,1000,213.616398
-117.25,1000,219.243131
-62.9,1000,224.84693
-38.2,1000,230.523382
224.4,1000,236.079072
-189.35,1000,241.739018
188.2,1000,247.276249
248.95,1000,252.858296
149.45,1000,258.364294
125.8,1000,263.876592
-33.15,1000,269.333084
67.1,1000,274.853617
5783.6,1000,280.363628
5891.45,1000,285.9065
5975.3,1000,291.409756
5987.8,1000,296.898069
5789.05,1000,302.28959
5724.0,1000,307.611589
5719.5,1000,312.935292
5161.75,1000,318.220348
824.3,1000,323.522059
537.8,1000,328.804873
145.2,1000,334.224625
335.25,1000,339.619849
296.45,1000,345.066944
136.6,1000,350.46027
125.25,1000,355.920662
23.05,1000,361.323383
229.3,1000,366.999111
30.15,1000,372.675264
20.25,1000,378.43456
-77.7,1000,384.147208
420.45,1000,389.959012
40.05,1000,395.729636
220.55,1000,401.532209
-18.3,1000,407.336195
62.0,1000,413.209058
240.15,1000,419.106174
-64.95,1000,424.86432
-87.4,1000,430.569327
121.65,1000,436.287828
730.5,1000,442.036918
412.3,1000,447.751107
327.45,1000,453.578328
435.3,1000,459.583798
432.45,1000,465.589478
434.35,1000,471.556373
528.5,1000,477.587995
523.95,1000,483.609083
435.3,1000,489.556167
506.45,1000,495.575037
316.6,1000,501.511747
215.4,1000,507.529954
419.5,1000,513.546994
435.3,1000,519.57097
336.4,1000,525.558158
340.2,1000,531.433745
318.5,1000,537.267049
340.2,1000,542.998591
325.35,1000,548.622924
434.35,1000,554.263843
305.55,1000,559.86068
435.3,1000,565.402297
625.5,1000,570.9108
430.35,1000,576.590673
228.55,1000,582.270247
625.5,1000,587.877745
240.15,1000,593.422201
6459.95,1000,598.994611
6082.65,1000,604.540433
521.85,1000,610.001239
501.15,1000,615.462499
476.05,1000,620.904697
240.3,1000,626.35469
335.25,1000,631.815246
235.2,1000,637.252817
235.2,1000,642.676469
510.6,1000,648.014941
-12.35,1000,653.385
290.25,1000,658.757726
308.25,1000,664.007992
230.25,1000,669.23233
330.3,1000,674.548814
430.35,1000,679.882003
222.45,1000,685.264112
539.35,1000,690.715025
484.45,1000,696.411201
721.75,1000,702.104851
224.35,1000,707.875256
731.65,1000,713.668344
339.25,1000,719.486486
620.55,1000,725.127584
322.5,1000,730.853601
525.65,1000,736.498269
330.3,1000,742.16111
306.7,1000,747.71653
518.8,1000,753.327534
424.65,1000,758.978439
620.55,1000,764.588936
301.95,1000,770.179204
629.5,1000,775.777478
339.25,1000,781.35741
330.3,1000,786.844116
329.35,1000,792.346537
335.25,1000,797.830394
620.55,1000,803.339963
440.25,1000,808.793838
530.4,1000,814.340779
330.3,1000,819.862623
315.45,1000,825.377748
540.3,1000,830.859459
215.4,1000,836.364085
333.35,1000,841.787273
330.3,1000,847.224781
520.5,1000,852.618584
330.3,1000,857.993515
304.6,1000,863.285477
330.3,1000,868.603757
6108.75,1000,873.895431
5901.0,1000,879.258462
1209.3,1000,884.523634
40.05,1000,889.995413
