#{"t_start": 1761619260.1417656, "env_id": "None"}
r,l,t
1066.9,1000,7.040426
1735.2,1000,13.148505
984.05,1000,19.311353
1501.8,1000,25.491065
834.95,1000,31.744422
1166.7,1000,38.024608
1198.35,1000,44.327308
1793.85,1000,50.617342
1641.1,1000,56.877316
2470.6,1000,63.110588
2341.55,1000,69.300741
3071.4,1000,75.465644
3352.1,1000,81.54745
2919.85,1000,87.630577
2988.8,1000,93.706136
1435.95,1000,99.798376
-347.6,1000,105.815901
-665.15,1000,111.771737
-854.3,1000,117.593373
-533.4,1000,123.436328
-522.65,1000,129.155812
-399.35,1000,134.886419
-755.2,1000,140.589311
-125.25,1000,146.305236
-218.55,1000,151.940263
-350.8,1000,157.672959
-553.35,1000,163.266322
-466.6,1000,168.926809
-220.8,1000,174.622456
-182.65,1000,180.322793
-60.1,1000,185.85453
91.35,1000,191.374171
-90.9,1000,196.975477
-201.8,1000,202.549231
-383.85,1000,208.076216
-128.8,1000,213.612037
264.3,1000,219.240449
129.7,1000,224.844071
5.9,1000,230.520543
-59.15,1000,236.075714
-222.0,1000,241.736152
159.95,1000,247.272889
269.3,1000,252.855434
335.85,1000,258.361933
444.95,1000,263.873729
263.2,1000,269.329714
199.1,1000,274.850268
123.65,1000,280.360268
366.8,1000,285.903641
45.1,1000,291.40689
231.05,1000,296.89422
467.6,1000,302.286724
393.25,1000,307.608227
160.7,1000,312.931937
420.65,1000,318.217474
335.25,1000,323.519695
515.55,1000,328.801519
435.3,1000,334.222271
35.1,1000,339.616984
330.5,1000,345.06308
635.4,1000,350.456578
423.7,1000,355.916795
335.25,1000,361.320745
6322.3,1000,366.995244
5841.6,1000,372.67189
5701.85,1000,378.431207
6126.0,1000,384.143343
6413.65,1000,389.956139
5789.5,1000,395.72677
6498.7,1000,401.528351
6289.8,1000,407.332464
560.95,1000,413.206192
156.75,1000,419.105316
-74.85,1000,424.860957
115.35,1000,430.565455
220.35,1000,436.285018
515.0,1000,442.03406
425.4,1000,447.74724
30.15,1000,453.574472
130.2,1000,459.581439
435.3,1000,465.586612
348.65,1000,471.554712
240.15,1000,477.586131
325.35,1000,483.606226
339.25,1000,489.552316
318.35,1000,495.572679
130.4,1000,501.508385
130.2,1000,507.526088
425.4,1000,513.544136
230.25,1000,519.567105
639.4,1000,525.555293
535.35,1000,531.430385
279.4,1000,537.264187
535.35,1000,542.995722
531.55,1000,548.619573
314.5,1000,554.260481
717.0,1000,559.856814
710.7,1000,565.398934
140.1,1000,570.906933
635.4,1000,576.586807
340.2,1000,582.266381
337.35,1000,587.873883
290.25,1000,593.418337
730.5,1000,598.991252
530.4,1000,604.537009
420.45,1000,609.998372
340.2,1000,615.459817
420.45,1000,620.902344
225.3,1000,626.351341
435.3,1000,631.812217
475.5,1000,637.250457
212.75,1000,642.672613
325.35,1000,648.012588
240.15,1000,653.382646
425.4,1000,658.753868
386.1,1000,664.004136
310.5,1000,669.228958
440.25,1000,674.544956
540.3,1000,679.87864
5386.65,1000,685.261755
5308.2,1000,690.712668
1350.45,1000,696.411854
307.45,1000,702.10149
52.95,1000,707.872911
430.35,1000,713.664482
535.35,1000,719.483132
730.5,1000,725.123725
525.45,1000,730.852777
210.05,1000,736.494402
235.2,1000,742.157245
424.65,1000,747.713171
425.6,1000,753.32467
430.35,1000,758.975576
629.5,1000,764.586069
535.35,1000,770.177339
735.45,1000,775.774617
518.05,1000,781.353544
315.45,1000,786.840762
370.5,1000,792.343682
330.3,1000,797.826529
235.2,1000,803.337096
730.5,1000,808.790482
424.45,1000,814.33692
535.35,1000,819.859774
320.4,1000,825.375885
340.2,1000,830.855593
325.35,1000,836.360727
579.55,1000,841.784416
218.85,1000,847.222422
40.05,1000,852.615241
529.45,1000,857.990156
615.6,1000,863.282123
527.55,1000,868.600398
430.35,1000,873.892136
425.4,1000,879.2546
618.85,1000,884.519823
40.05,1000,889.992054
