#{"t_start": 1761619260.1338995, "env_id": "None"}
r,l,t
1045.15,1000,7.043763
1457.55,1000,13.149862
2388.6,1000,19.314706
1354.6,1000,25.494419
2501.45,1000,31.746232
1762.35,1000,38.028473
2325.05,1000,44.329166
454.1,1000,50.620208
55.65,1000,56.881176
-388.65,1000,63.113943
-409.65,1000,69.304096
-663.85,1000,75.468508
-792.25,1000,81.551309
-684.0,1000,87.63293
-777.2,1000,93.708994
-783.9,1000,99.801738
3017.95,1000,105.817768
3593.95,1000,111.775094
3909.6,1000,117.596235
3967.85,1000,123.438191
4376.85,1000,129.159678
4147.9,1000,134.889277
4497.6,1000,140.589671
918.4,1000,146.3081
-397.7,1000,151.942621
-127.2,1000,157.676312
-77.55,1000,163.265984
-627.9,1000,168.930676
-195.25,1000,174.624815
-60.15,1000,180.326082
-483.6,1000,185.858392
-402.7,1000,191.377037
205.8,1000,196.979343
-312.3,1000,202.55258
-288.85,1000,208.080082
50.95,1000,213.616398
-142.1,1000,219.24413
398.2,1000,224.847934
37.15,1000,230.523382
254.1,1000,236.079072
-75.6,1000,241.740018
188.2,1000,247.276249
31.5,1000,252.858296
232.75,1000,258.364294
398.9,1000,263.877598
387.05,1000,269.333084
146.2,1000,274.854617
417.7,1000,280.363628
408.95,1000,285.9065
270.1,1000,291.410755
435.2,1000,296.898069
413.25,1000,302.28959
295.65,1000,307.611589
400.3,1000,312.935292
224.55,1000,318.221341
625.5,1000,323.523059
409.8,1000,328.804873
625.5,1000,334.226129
520.5,1000,339.619849
624.75,1000,345.066944
430.35,1000,350.46027
320.4,1000,355.920662
177.05,1000,361.324383
335.25,1000,366.999111
426.55,1000,372.676253
231.4,1000,378.43456
525.45,1000,384.147208
235.2,1000,389.960006
340.2,1000,395.730636
430.35,1000,401.532209
323.85,1000,407.336195
5722.55,1000,413.209058
6000.8,1000,419.106174
6091.45,1000,424.86432
6197.3,1000,430.569327
6307.25,1000,436.287828
831.55,1000,442.037919
363.45,1000,447.751107
455.4,1000,453.578328
35.25,1000,459.584799
30.15,1000,465.590478
225.3,1000,471.556373
420.45,1000,477.588999
90.15,1000,483.609083
-60.0,1000,489.55667
280.35,1000,495.575037
223.6,1000,501.511747
325.55,1000,507.529954
514.05,1000,513.546994
106.8,1000,519.57097
734.5,1000,525.558158
425.4,1000,531.433745
103.75,1000,537.268052
730.5,1000,542.999582
320.4,1000,548.622924
421.6,1000,554.263843
425.6,1000,559.86068
340.2,1000,565.402297
535.35,1000,570.9108
497.7,1000,576.590673
440.25,1000,582.270247
427.5,1000,587.877745
403.0,1000,593.422201
339.25,1000,598.994611
329.35,1000,604.540433
625.5,1000,610.002231
230.25,1000,615.463499
530.4,1000,620.904697
240.15,1000,626.35469
435.3,1000,631.816247
235.2,1000,637.253818
324.4,1000,642.676469
635.4,1000,648.016445
110.4,1000,653.386503
276.7,1000,658.757726
217.9,1000,664.007992
635.4,1000,669.233329
220.35,1000,674.548814
731.65,1000,679.883002
725.55,1000,685.264112
419.5,1000,690.715025
418.55,1000,696.411201
734.5,1000,702.104851
529.45,1000,707.875256
5229.05,1000,713.668344
6248.7,1000,719.486486
617.1,1000,725.127584
100.35,1000,730.854601
134.0,1000,736.498269
430.35,1000,742.162109
609.7,1000,747.717034
424.45,1000,753.327534
407.35,1000,758.978439
220.55,1000,764.589936
525.45,1000,770.180207
430.55,1000,775.778479
525.45,1000,781.35741
339.25,1000,786.844116
266.4,1000,792.346537
525.45,1000,797.830394
525.45,1000,803.340963
535.35,1000,808.793838
425.6,1000,814.340779
135.15,1000,819.863127
325.35,1000,825.377748
234.25,1000,830.859459
63.35,1000,836.364085
516.9,1000,841.787273
135.15,1000,847.226285
619.25,1000,852.618584
425.4,1000,857.994514
225.3,1000,863.285477
330.3,1000,868.604757
520.5,1000,873.895431
429.4,1000,879.258462
21.6,1000,884.523634
540.3,1000,889.996413
