#{"t_start": 1761619260.1220293, "env_id": "None"}
r,l,t
1342.65,1000,7.04812
1553.0,1000,13.154599
932.7,1000,19.319576
1845.75,1000,25.498279
1749.0,1000,31.752095
948.95,1000,38.032838
1953.75,1000,44.333827
687.8,1000,50.624568
-295.35,1000,56.884528
-256.35,1000,63.118813
-734.95,1000,69.308964
-666.45,1000,75.472872
-739.9,1000,81.556083
-799.5,1000,87.637793
-993.65,1000,93.713366
-664.4,1000,99.806098
-573.3,1000,105.82313
-562.25,1000,111.778972
-632.65,1000,117.600601
-757.2,1000,123.443546
-577.1,1000,129.16403
-384.35,1000,134.893643
4168.3,1000,140.5927
4669.8,1000,146.31292
4046.55,1000,151.947979
4599.5,1000,157.680189
4458.2,1000,163.271347
5102.4,1000,168.936034
4747.35,1000,174.630666
4859.65,1000,180.331947
1142.15,1000,185.862841
46.3,1000,191.382404
-207.6,1000,196.9847
-306.95,1000,202.558333
236.65,1000,208.085438
-120.05,1000,213.622268
-124.8,1000,219.248995
162.1,1000,224.853297
-122.15,1000,230.529246
367.0,1000,236.084431
426.85,1000,241.744383
125.05,1000,247.281125
22.2,1000,252.863657
196.0,1000,258.369163
130.9,1000,263.88296
179.9,1000,269.337939
314.1,1000,274.85948
366.5,1000,280.368496
292.65,1000,285.911866
396.3,1000,291.416119
65.1,1000,296.903429
569.15,1000,302.295949
281.0,1000,307.615952
208.55,1000,312.941162
424.65,1000,318.226165
230.25,1000,323.527916
215.4,1000,328.809234
422.0,1000,334.231495
727.85,1000,339.625212
323.65,1000,345.070806
-231.85,1000,350.465988
339.25,1000,355.926016
123.55,1000,361.329249
435.3,1000,367.004476
430.35,1000,372.679613
35.1,1000,378.43943
372.05,1000,384.152998
640.35,1000,389.964371
133.45,1000,395.733994
424.85,1000,401.536563
409.25,1000,407.342066
497.7,1000,413.213913
724.8,1000,419.11254
417.6,1000,424.87018
288.1,1000,430.574673
720.6,1000,436.29319
529.45,1000,442.043295
525.45,1000,447.755453
6349.5,1000,453.584008
6432.95,1000,459.589668
6331.15,1000,465.594836
6269.55,1000,471.562211
922.35,1000,477.593362
150.15,1000,483.615449
455.4,1000,489.562037
219.6,1000,495.581908
-69.9,1000,501.517105
403.0,1000,507.534314
225.3,1000,513.552361
328.4,1000,519.574823
535.35,1000,525.562507
335.25,1000,531.438162
225.3,1000,537.272417
135.15,1000,543.004421
-334.75,1000,548.628289
119.35,1000,554.26871
235.2,1000,559.866042
229.3,1000,565.408158
334.3,1000,570.916654
334.3,1000,576.596526
525.65,1000,582.275605
525.45,1000,587.883109
235.2,1000,593.426564
330.3,1000,598.999474
329.35,1000,604.544791
137.25,1000,610.005575
430.35,1000,615.468361
335.25,1000,620.910567
225.3,1000,626.36056
535.35,1000,631.821116
530.4,1000,637.258181
525.45,1000,642.681321
520.5,1000,648.021812
535.35,1000,653.39187
430.35,1000,658.763356
430.35,1000,664.013353
419.5,1000,669.238179
430.35,1000,674.554354
140.1,1000,679.887375
225.3,1000,685.269978
707.3,1000,690.720378
620.55,1000,696.416563
635.4,1000,702.110722
530.4,1000,707.880124
535.35,1000,713.673706
117.45,1000,719.491367
520.5,1000,725.133199
323.75,1000,730.859467
519.75,1000,736.502123
420.65,1000,742.167467
6069.0,1000,747.7224
5990.75,1000,753.333297
687.0,1000,758.9838
398.7,1000,764.594301
345.1,1000,770.183558
219.85,1000,775.782842
235.2,1000,781.362764
330.45,1000,786.848983
125.35,1000,792.3499
230.25,1000,797.834746
430.35,1000,803.345326
230.25,1000,808.798694
834.55,1000,814.346447
496.4,1000,819.868484
374.1,1000,825.383106
330.3,1000,830.863822
535.35,1000,836.370074
430.35,1000,841.792639
820.65,1000,847.231651
470.55,1000,852.624368
420.45,1000,857.999869
330.3,1000,863.291348
435.3,1000,868.609624
440.25,1000,873.901293
330.3,1000,879.263824
319.65,1000,884.528491
-60.0,1000,890.002284
