#{"t_start": 1761619260.117998, "env_id": "None"}
r,l,t
924.0,1000,7.04915
1464.95,1000,13.15663
1376.65,1000,19.320098
1717.4,1000,25.499804
1148.15,1000,31.753121
2226.8,1000,38.033867
2494.55,1000,44.335859
2160.75,1000,50.626601
2028.8,1000,56.885568
676.85,1000,63.120334
151.1,1000,69.310491
-215.5,1000,75.4739
-1063.8,1000,81.557107
-654.65,1000,87.639314
-906.6,1000,93.71539
-507.55,1000,99.80813
-642.65,1000,105.824157
-779.95,1000,111.779973
-358.65,1000,117.602623
-1240.5,1000,123.444069
-726.15,1000,129.16506
-641.0,1000,134.895674
-529.9,1000,140.593726
116.75,1000,146.314945
-282.1,1000,151.950011
3998.55,1000,157.682119
4613.2,1000,163.273374
4282.1,1000,168.938066
5152.35,1000,174.632695
4428.85,1000,180.332976
5098.8,1000,185.864871
4977.55,1000,191.384428
5435.9,1000,196.984729
5279.95,1000,202.560357
4802.95,1000,208.08747
865.15,1000,213.623292
-264.9,1000,219.250517
314.7,1000,224.855329
-198.2,1000,230.530768
41.65,1000,236.086462
222.0,1000,241.746413
-27.1,1000,247.283149
-342.85,1000,252.865689
75.1,1000,258.370991
369.15,1000,263.884991
151.35,1000,269.339455
306.8,1000,274.861321
407.8,1000,280.370022
322.6,1000,285.9139
276.45,1000,291.417151
387.9,1000,296.904453
484.9,1000,302.29698
300.6,1000,307.617984
105.65,1000,312.943189
428.45,1000,318.228197
321.55,1000,323.530445
420.45,1000,328.81074
317.75,1000,334.233523
530.4,1000,339.627244
527.75,1000,345.072837
530.4,1000,350.467018
325.35,1000,355.928047
123.55,1000,361.330771
16.65,1000,367.006506
430.35,1000,372.68114
430.35,1000,378.441957
330.3,1000,384.15403
540.3,1000,389.966402
535.35,1000,395.736026
506.85,1000,401.539593
628.95,1000,407.34309
468.6,1000,413.215932
638.45,1000,419.11357
105.5,1000,424.870693
201.75,1000,430.576696
413.6,1000,436.295222
824.65,1000,442.044314
215.8,1000,447.757484
524.9,1000,453.585032
623.8,1000,459.591195
430.35,1000,465.596867
423.9,1000,471.564235
514.05,1000,477.594387
6269.4,1000,483.616473
5964.15,1000,489.562225
6157.5,1000,495.582926
1197.9,1000,501.518134
355.65,1000,507.536345
480.45,1000,513.554389
330.3,1000,519.576854
201.1,1000,525.564538
140.1,1000,531.440186
271.4,1000,537.274444
405.4,1000,543.006452
320.05,1000,548.630311
315.45,1000,554.270236
25.2,1000,559.868074
427.5,1000,565.409669
233.3,1000,570.918686
107.0,1000,576.597557
509.5,1000,582.276636
425.6,1000,587.885138
328.4,1000,593.428595
535.35,1000,599.001
130.2,1000,604.545824
415.5,1000,610.007607
330.3,1000,615.469883
435.3,1000,620.912571
625.5,1000,626.362234
30.15,1000,631.823147
380.4,1000,637.260204
419.5,1000,642.683354
440.25,1000,648.02283
330.3,1000,653.393392
530.6,1000,658.764377
230.25,1000,664.015384
434.35,1000,669.23969
430.35,1000,674.555386
517.65,1000,679.889399
530.4,1000,685.271501
221.7,1000,690.722071
435.3,1000,696.418594
430.55,1000,702.111493
213.15,1000,707.882151
224.55,1000,713.674735
635.4,1000,719.493186
318.5,1000,725.13523
439.3,1000,730.86099
422.55,1000,736.504153
425.4,1000,742.168498
622.65,1000,747.723431
719.65,1000,753.335329
722.9,1000,758.984831
134.2,1000,764.596333
6154.15,1000,770.185589
6161.65,1000,775.78487
782.7,1000,781.364291
465.9,1000,786.851502
207.4,1000,792.351425
535.35,1000,797.83677
429.4,1000,803.347356
225.3,1000,808.80122
530.4,1000,814.348478
223.05,1000,819.870011
120.3,1000,825.384734
335.25,1000,830.865852
430.35,1000,836.3706
484.45,1000,841.793669
420.45,1000,847.232678
314.15,1000,852.626399
122.6,1000,858.001397
325.35,1000,863.29237
230.25,1000,868.611558
635.4,1000,873.903325
330.3,1000,879.265855
430.35,1000,884.531012
240.15,1000,890.003313
