#{"t_start": 1761619260.1447692, "env_id": "None"}
r,l,t
809.85,1000,7.038422
804.05,1000,13.146509
1881.45,1000,19.309349
1262.95,1000,25.490061
1758.85,1000,31.742417
1930.55,1000,38.024124
1584.1,1000,44.325305
2267.2,1000,50.615841
863.85,1000,56.875312
-127.3,1000,63.109583
-266.15,1000,69.299736
-853.45,1000,75.46364
-945.6,1000,81.545446
-1170.85,1000,87.628573
-695.35,1000,93.704132
-831.75,1000,99.797377
-386.4,1000,105.813897
-842.6,1000,111.76974
-422.15,1000,117.59137
-628.3,1000,123.434324
-628.0,1000,129.153808
-98.55,1000,134.884408
-386.25,1000,140.588308
-166.6,1000,146.303229
3731.9,1000,151.93826
4394.05,1000,157.671955
5050.6,1000,163.264317
4454.6,1000,168.925309
4863.8,1000,174.621452
4890.25,1000,180.320797
5008.6,1000,185.852526
5237.55,1000,191.372167
887.35,1000,196.973473
5.15,1000,202.547227
10.45,1000,208.075213
-92.5,1000,213.611035
-163.35,1000,219.238956
265.6,1000,224.843068
22.85,1000,230.518547
2.95,1000,236.073711
-349.8,1000,241.734148
-47.9,1000,247.270885
87.0,1000,252.85343
271.9,1000,258.36093
463.3,1000,263.871733
99.8,1000,269.327713
373.15,1000,274.849272
428.55,1000,280.358272
92.25,1000,285.902639
285.05,1000,291.406394
203.9,1000,296.892207
461.1,1000,302.285223
499.75,1000,307.606228
317.75,1000,312.930933
220.35,1000,318.215478
230.25,1000,323.517692
140.1,1000,328.799515
635.4,1000,334.221269
830.55,1000,339.615484
330.3,1000,345.062077
225.9,1000,350.454567
320.4,1000,355.915303
335.25,1000,361.319734
321.75,1000,366.99424
720.6,1000,372.670894
330.3,1000,378.429203
598.7,1000,384.142339
111.2,1000,389.954136
335.25,1000,395.72527
383.8,1000,401.526414
323.65,1000,407.331461
514.8,1000,413.205182
430.35,1000,419.103817
543.25,1000,424.858954
196.2,1000,430.564451
318.15,1000,436.283052
614.85,1000,442.032051
529.45,1000,447.745732
313.2,1000,453.572468
833.6,1000,459.579435
6203.6,1000,465.584608
6033.5,1000,471.552708
5755.55,1000,477.584127
5883.2,1000,483.605719
777.4,1000,489.551313
460.95,1000,495.570675
485.55,1000,501.507386
145.2,1000,507.524084
120.3,1000,513.542133
330.3,1000,519.565605
330.3,1000,525.55329
134.2,1000,531.429389
308.45,1000,537.263184
135.15,1000,542.993718
-74.85,1000,548.61857
630.45,1000,554.25948
410.55,1000,559.856319
418.75,1000,565.396935
130.2,1000,570.906459
539.35,1000,576.585314
535.35,1000,582.265378
426.55,1000,587.871879
340.2,1000,593.417361
125.25,1000,598.990249
435.3,1000,604.535507
325.35,1000,609.996457
425.4,1000,615.457818
435.3,1000,620.900341
220.35,1000,626.349328
440.25,1000,631.811212
730.5,1000,637.249454
423.5,1000,642.67061
230.25,1000,648.010584
220.35,1000,653.380642
130.2,1000,658.751864
340.2,1000,664.002125
30.15,1000,669.227955
635.4,1000,674.542953
425.4,1000,679.877642
440.25,1000,685.259751
413.8,1000,690.710666
415.5,1000,696.41085
225.7,1000,702.100486
272.75,1000,707.870908
230.45,1000,713.663479
125.25,1000,719.481128
316.8,1000,725.122721
424.85,1000,730.850773
328.4,1000,736.493398
316.6,1000,742.155743
322.5,1000,747.711168
312.8,1000,753.322664
6283.15,1000,758.973573
5635.55,1000,764.584073
997.3,1000,770.175535
440.4,1000,775.772613
630.6,1000,781.35154
135.15,1000,786.838758
440.25,1000,792.341678
229.45,1000,797.825525
334.3,1000,803.335596
625.5,1000,808.789478
420.45,1000,814.335428
220.35,1000,819.857771
419.5,1000,825.373883
335.25,1000,830.853589
530.4,1000,836.358728
735.45,1000,841.782412
527.55,1000,847.221418
226.85,1000,852.613237
420.65,1000,857.989156
485.4,1000,863.280119
522.05,1000,868.599398
225.3,1000,873.890137
334.3,1000,879.252596
440.25,1000,884.517819
140.1,1000,889.99105
