#{"t_start": 1761619260.1250305, "env_id": "None"}
r,l,t
970.4,1000,7.046625
1458.6,1000,13.153598
1686.8,1000,19.318575
2086.3,1000,25.497287
2007.85,1000,31.750094
1535.7,1000,38.031837
1307.6,1000,44.332818
-835.9,1000,50.623567
-219.8,1000,56.882535
-497.05,1000,63.117812
-228.75,1000,69.307964
-895.15,1000,75.471872
-797.05,1000,81.555082
-825.5,1000,87.6368
-587.35,1000,93.712357
-693.8,1000,99.805098
-998.1,1000,105.821129
-648.3,1000,111.777965
-388.0,1000,117.5996
-524.0,1000,123.441543
-722.1,1000,129.163028
-238.5,1000,134.892641
3854.2,1000,140.5927
4469.4,1000,146.311919
4513.55,1000,151.946484
4260.6,1000,157.679186
5161.2,1000,163.270345
4854.9,1000,168.934033
4257.7,1000,174.629667
5101.6,1000,180.330943
1239.7,1000,185.86184
104.0,1000,191.381402
-424.4,1000,196.982697
5.0,1000,202.556441
-7.25,1000,208.083439
-254.35,1000,213.620267
-270.6,1000,219.247993
-141.7,1000,224.851296
-273.95,1000,230.527244
270.7,1000,236.083433
-64.15,1000,241.743382
89.1,1000,247.280117
-93.3,1000,252.862656
234.0,1000,258.368161
78.85,1000,263.880958
235.6,1000,269.336942
63.1,1000,274.858486
205.0,1000,280.367505
233.25,1000,285.910866
-70.75,1000,291.414117
683.7,1000,296.901428
499.75,1000,302.293948
114.4,1000,307.61395
-94.65,1000,312.940161
330.3,1000,318.225164
622.85,1000,323.526917
532.5,1000,328.807737
335.25,1000,334.229494
414.6,1000,339.624211
522.05,1000,345.070309
440.25,1000,350.463985
425.4,1000,355.925017
566.05,1000,361.328253
130.2,1000,367.003474
120.3,1000,372.678614
325.35,1000,378.438436
422.0,1000,384.150997
328.4,1000,389.963369
326.5,1000,395.732993
421.6,1000,401.536078
320.8,1000,407.340057
410.0,1000,413.2129
122.6,1000,419.110539
426.55,1000,424.868183
200.05,1000,430.573671
529.45,1000,436.29219
127.35,1000,442.041284
718.15,1000,447.753451
5616.2,1000,453.582007
5852.95,1000,459.588674
5837.05,1000,465.593834
6059.25,1000,471.560203
6223.45,1000,477.591361
6053.1,1000,483.613448
731.35,1000,489.560044
229.65,1000,495.579906
359.95,1000,501.515607
20.4,1000,507.53332
124.3,1000,513.55136
35.1,1000,519.573824
-85.8,1000,525.561506
-69.9,1000,531.437614
206.9,1000,537.271415
40.05,1000,543.002923
444.4,1000,548.626792
415.5,1000,554.267713
624.55,1000,559.865041
435.3,1000,565.406165
635.4,1000,570.915157
430.35,1000,576.595028
340.2,1000,582.273603
230.25,1000,587.882107
535.35,1000,593.426072
135.15,1000,598.998472
130.2,1000,604.543792
618.85,1000,610.003581
434.35,1000,615.467366
630.45,1000,620.909566
726.9,1000,626.358558
435.3,1000,631.820114
625.5,1000,637.256685
400.65,1000,642.68032
220.35,1000,648.01981
424.45,1000,653.390868
335.25,1000,658.762347
525.45,1000,664.011351
535.35,1000,669.237187
535.35,1000,674.552352
302.0,1000,679.885869
330.3,1000,685.268981
425.4,1000,690.719378
540.3,1000,696.415066
107.0,1000,702.109729
530.4,1000,707.879126
735.65,1000,713.671704
430.35,1000,719.490355
319.1,1000,725.132198
214.85,1000,730.85847
628.55,1000,736.501132
435.3,1000,742.165972
615.6,1000,747.720399
333.35,1000,753.331296
6359.05,1000,758.982799
6009.0,1000,764.592308
707.1,1000,770.182565
340.8,1000,775.781837
40.2,1000,781.361763
240.15,1000,786.847983
330.3,1000,792.348901
425.4,1000,797.833744
519.75,1000,803.344323
39.1,1000,808.7977
339.25,1000,814.344453
330.3,1000,819.866488
409.6,1000,825.382112
730.5,1000,830.86282
325.35,1000,836.368954
340.2,1000,841.790636
328.8,1000,847.22965
520.5,1000,852.623368
408.45,1000,857.997868
135.15,1000,863.289346
628.55,1000,868.608626
325.35,1000,873.9003
529.45,1000,879.262823
233.3,1000,884.527504
-60.0,1000,890.000282
