#{"t_start": 1761619260.1329324, "env_id": "None"}
r,l,t
995.6,1000,7.04373
1522.9,1000,13.149824
1565.55,1000,19.314673
1038.45,1000,25.494386
1667.85,1000,31.747199
-221.6,1000,38.028438
329.2,1000,44.330133
-124.5,1000,50.621175
-604.45,1000,56.881143
-251.25,1000,63.113909
2189.45,1000,69.305063
3713.8,1000,75.468475
2944.45,1000,81.551283
2655.4,1000,87.633897
1374.8,1000,93.709961
-245.05,1000,99.802705
-527.25,1000,105.81773
-767.4,1000,111.775061
-880.15,1000,117.597202
-591.3,1000,123.439158
-610.25,1000,129.159641
-574.75,1000,134.890244
-726.25,1000,140.590638
-334.9,1000,146.309067
-427.8,1000,151.942588
-735.75,1000,157.676279
-583.5,1000,163.26595
-230.25,1000,168.931643
-180.55,1000,174.625782
-233.0,1000,180.327049
22.4,1000,185.858358
-128.4,1000,191.378004
-55.6,1000,196.979306
-206.95,1000,202.553547
155.3,1000,208.081049
-32.8,1000,213.616366
-46.9,1000,219.244098
34.8,1000,224.847897
81.1,1000,230.524349
-145.8,1000,236.080039
42.6,1000,241.739985
1.45,1000,247.276216
328.4,1000,252.859263
449.4,1000,258.36426
5908.45,1000,263.877559
5620.2,1000,269.334051
5983.9,1000,274.854584
5744.8,1000,280.364595
5938.1,1000,285.907467
5608.2,1000,291.410723
5932.75,1000,296.898036
668.8,1000,302.290557
1.7,1000,307.612556
294.7,1000,312.936259
705.6,1000,318.221315
-548.4,1000,323.523026
98.0,1000,328.80584
24.25,1000,334.225592
185.45,1000,339.620816
225.3,1000,345.067408
540.3,1000,350.460245
116.15,1000,355.921629
135.15,1000,361.32435
325.35,1000,366.999077
-6.9,1000,372.676231
-44.3,1000,378.434527
225.3,1000,384.147103
135.15,1000,389.959979
230.25,1000,395.730603
-71.8,1000,401.532184
320.4,1000,407.336163
485.35,1000,413.210025
432.65,1000,419.107141
229.7,1000,424.865287
299.15,1000,430.569287
521.85,1000,436.288795
314.9,1000,442.037885
612.4,1000,447.751066
206.1,1000,453.578293
330.3,1000,459.584765
222.85,1000,465.590446
313.2,1000,471.55734
281.25,1000,477.588962
229.3,1000,483.61005
631.6,1000,489.557134
500.2,1000,495.576004
530.4,1000,501.512714
612.2,1000,507.529913
421.6,1000,513.547961
520.5,1000,519.570943
430.75,1000,525.558125
525.45,1000,531.434712
433.4,1000,537.268016
529.45,1000,542.999558
230.25,1000,548.623891
210.45,1000,554.26481
730.5,1000,559.861647
330.3,1000,565.403264
625.5,1000,570.911767
6224.55,1000,576.59164
6099.2,1000,582.270214
5903.2,1000,587.877708
892.8,1000,593.422169
174.6,1000,598.995578
410.7,1000,604.540398
340.35,1000,610.001199
-74.85,1000,615.463466
108.15,1000,620.905664
230.25,1000,626.354665
28.65,1000,631.816213
-69.9,1000,637.253784
435.3,1000,642.675933
440.25,1000,648.015908
318.5,1000,653.385967
135.15,1000,658.757445
424.65,1000,664.007954
415.5,1000,669.233297
335.25,1000,674.548781
530.4,1000,679.88297
440.25,1000,685.265079
630.45,1000,690.715992
534.4,1000,696.412168
330.3,1000,702.105819
425.4,1000,707.876223
438.35,1000,713.66831
232.35,1000,719.486454
429.4,1000,725.128551
430.35,1000,730.854568
27.5,1000,736.498235
230.25,1000,742.162077
529.45,1000,747.717497
311.85,1000,753.328501
439.3,1000,758.979406
210.45,1000,764.589903
335.25,1000,770.180171
535.35,1000,775.778445
435.3,1000,781.35737
630.45,1000,786.844083
625.5,1000,792.346
335.25,1000,797.830362
420.45,1000,803.34093
335.25,1000,808.794805
430.35,1000,814.340746
330.3,1000,819.86259
433.4,1000,825.378716
435.3,1000,830.859424
335.25,1000,836.365052
320.4,1000,841.78824
480.45,1000,847.225748
230.25,1000,852.619551
6199.65,1000,857.994482
3013.4,1000,863.285444
3034.05,1000,868.604724
781.2,1000,873.896398
361.6,1000,879.258429
21.75,1000,884.523594
140.1,1000,889.99638
