#{"t_start": 1761619260.1480427, "env_id": "None"}
r,l,t
946.65,1000,7.037148
1365.0,1000,13.145236
1171.8,1000,19.308076
1017.9,1000,25.487788
779.0,1000,31.742145
2135.3,1000,38.022354
2342.2,1000,44.324098
2022.25,1000,50.614576
731.1,1000,56.874246
233.85,1000,63.108311
-355.75,1000,69.29847
-893.2,1000,75.46187
-538.2,1000,81.544337
-857.55,1000,87.627307
-792.55,1000,93.703334
-860.55,1000,99.796108
-872.25,1000,105.813144
-726.15,1000,111.768459
-584.45,1000,117.590096
-848.2,1000,123.433217
-752.0,1000,129.153424
-509.7,1000,134.883647
-680.55,1000,140.588035
3.9,1000,146.300739
-325.25,1000,151.936994
-36.5,1000,157.669682
4567.65,1000,163.262549
4685.6,1000,168.924041
4953.1,1000,174.620179
4661.8,1000,180.319523
4987.5,1000,185.851253
4858.5,1000,191.369894
5139.0,1000,196.972704
5195.45,1000,202.545961
1032.8,1000,208.073446
-77.95,1000,213.60976
-209.7,1000,219.236691
-221.3,1000,224.840795
-316.8,1000,230.516273
-93.75,1000,236.07194
-305.15,1000,241.732376
-32.85,1000,247.269611
132.8,1000,252.851157
225.7,1000,258.358658
184.15,1000,263.87046
134.4,1000,269.326948
182.95,1000,274.846999
358.5,1000,280.356991
301.5,1000,285.900365
224.45,1000,291.40412
539.95,1000,296.890926
494.0,1000,302.283954
315.45,1000,307.604953
312.6,1000,312.928659
630.65,1000,318.214538
620.55,1000,323.516423
130.2,1000,328.798242
320.4,1000,334.218994
435.3,1000,339.614214
426.55,1000,345.059803
429.4,1000,350.452293
626.65,1000,355.913036
424.85,1000,361.31746
317.55,1000,366.991967
435.3,1000,372.668621
534.4,1000,378.42793
315.45,1000,384.140065
240.15,1000,389.952366
627.8,1000,395.723001
627.6,1000,401.527142
9.05,1000,407.329186
421.05,1000,413.203416
287.75,1000,419.102047
435.3,1000,424.85768
507.8,1000,430.562681
607.45,1000,436.280777
606.85,1000,442.030776
430.35,1000,447.744459
391.95,1000,453.571187
480.45,1000,459.578162
414.2,1000,465.583841
530.4,1000,471.551949
5737.85,1000,477.582355
6338.2,1000,483.60445
6474.9,1000,489.550042
6239.25,1000,495.5714
954.0,1000,501.505112
339.95,1000,507.523329
640.35,1000,513.540866
494.3,1000,519.564335
630.45,1000,525.552023
635.4,1000,531.427115
420.45,1000,537.26091
125.25,1000,542.991948
415.5,1000,548.616304
320.4,1000,554.257206
420.45,1000,559.855046
130.2,1000,565.395665
330.3,1000,570.905192
532.5,1000,576.584046
440.25,1000,582.263537
535.35,1000,587.870606
425.6,1000,593.415087
440.25,1000,598.987976
430.35,1000,604.533236
520.7,1000,609.995191
340.2,1000,615.457052
530.4,1000,620.899067
230.25,1000,626.347062
430.35,1000,631.808939
430.35,1000,637.248182
219.4,1000,642.669328
630.45,1000,648.00831
525.45,1000,653.379369
422.55,1000,658.750585
435.3,1000,664.000859
519.55,1000,669.22569
535.35,1000,674.540671
619.6,1000,679.875372
234.25,1000,685.258478
635.4,1000,690.709393
530.4,1000,696.409576
285.85,1000,702.099214
169.65,1000,707.869634
635.4,1000,713.661206
430.55,1000,719.478855
430.55,1000,725.120448
728.6,1000,730.8495
532.5,1000,736.491124
639.4,1000,742.154472
400.65,1000,747.709894
34.15,1000,753.321398
225.5,1000,758.972802
730.5,1000,764.582311
6325.4,1000,770.174282
5756.35,1000,775.77134
1217.05,1000,781.350276
700.8,1000,786.836484
445.35,1000,792.339404
330.3,1000,797.823755
315.45,1000,803.334325
330.3,1000,808.789204
434.35,1000,814.334163
535.35,1000,819.856498
310.5,1000,825.373137
440.25,1000,830.852315
273.5,1000,836.357454
22.35,1000,841.780139
330.3,1000,847.219152
230.25,1000,852.610964
335.25,1000,857.986883
623.6,1000,863.277847
321.55,1000,868.597125
540.3,1000,873.888863
322.5,1000,879.251369
17.6,1000,884.516553
240.15,1000,889.988776
