#{"t_start": 1761619260.1300282, "env_id": "None"}
r,l,t
591.45,1000,7.044644
566.75,1000,13.151106
-319.3,1000,19.315577
946.4,1000,25.495289
2066.4,1000,31.748096
1601.55,1000,38.028839
2078.95,1000,44.331046
1747.15,1000,50.621078
1764.65,1000,56.880039
1340.75,1000,63.114814
293.85,1000,69.305967
-854.15,1000,75.468874
-957.8,1000,81.55218
-618.95,1000,87.634801
-1123.0,1000,93.710865
-674.0,1000,99.802607
-661.75,1000,105.819131
-808.75,1000,111.775973
-503.45,1000,117.597601
4138.05,1000,123.440057
3844.3,1000,129.160541
4289.6,1000,134.891148
3630.95,1000,140.59031
4627.7,1000,146.309922
4011.9,1000,151.943493
4509.35,1000,157.676188
4888.2,1000,163.267347
4314.8,1000,168.932547
1202.25,1000,174.626669
-404.25,1000,180.327953
141.65,1000,185.858842
-83.65,1000,191.378399
-110.15,1000,196.980205
47.05,1000,202.554451
-216.95,1000,208.081949
108.85,1000,213.618271
16.7,1000,219.244994
-240.7,1000,224.849298
-205.1,1000,230.525253
-123.0,1000,236.080945
426.1,1000,241.740885
119.75,1000,247.27812
-126.5,1000,252.860162
356.85,1000,258.365164
279.0,1000,263.87896
246.45,1000,269.334949
494.9,1000,274.855488
155.65,1000,280.3655
119.65,1000,285.908868
243.3,1000,291.411623
379.9,1000,296.898422
461.1,1000,302.291457
590.85,1000,307.61346
670.65,1000,312.937163
332.4,1000,318.222212
520.5,1000,323.52393
280.35,1000,328.806745
621.9,1000,334.227496
40.05,1000,339.621722
425.6,1000,345.067314
340.2,1000,350.461141
535.55,1000,355.922525
529.45,1000,361.325254
619.6,1000,367.000981
332.4,1000,372.675616
311.65,1000,378.435438
203.65,1000,384.148999
329.35,1000,389.960874
340.2,1000,395.729995
480.65,1000,401.53308
425.05,1000,407.337067
410.2,1000,413.210919
374.9,1000,419.108541
223.6,1000,424.866191
209.35,1000,430.570184
518.8,1000,436.289192
6369.3,1000,442.039294
6193.85,1000,447.751971
6411.9,1000,453.57901
6338.85,1000,459.585677
6459.15,1000,465.591344
297.95,1000,471.558242
300.75,1000,477.590358
353.25,1000,483.610954
530.4,1000,489.558038
450.3,1000,495.577908
430.35,1000,501.513618
439.3,1000,507.530817
135.15,1000,513.548362
325.0,1000,519.571842
240.15,1000,525.558509
234.25,1000,531.435617
476.45,1000,537.268418
318.7,1000,543.000445
129.25,1000,548.624795
406.75,1000,554.265715
230.25,1000,559.862549
122.6,1000,565.404168
693.45,1000,570.912671
113.85,1000,576.592545
334.5,1000,582.271114
425.4,1000,587.879109
325.35,1000,593.424081
435.3,1000,598.996482
435.3,1000,604.541303
325.55,1000,610.002101
635.4,1000,615.46437
235.2,1000,620.906568
320.4,1000,626.355561
430.35,1000,631.817117
435.3,1000,637.254689
635.4,1000,642.677829
535.35,1000,648.017812
335.25,1000,653.387871
630.45,1000,658.759357
340.2,1000,664.009355
535.35,1000,669.234194
630.45,1000,674.550362
424.45,1000,679.883872
429.4,1000,685.265984
522.8,1000,690.716888
689.5,1000,696.413071
335.25,1000,702.106731
317.95,1000,707.877128
335.25,1000,713.668706
225.3,1000,719.487358
724.6,1000,725.129207
517.85,1000,730.855472
330.5,1000,736.498632
5077.1,1000,742.16298
6055.05,1000,747.718401
1117.95,1000,753.329298
122.4,1000,758.980305
35.1,1000,764.590805
735.6,1000,770.181077
138.75,1000,775.77884
220.35,1000,781.358765
715.65,1000,786.845988
430.35,1000,792.345911
429.6,1000,797.831266
135.15,1000,803.341835
435.3,1000,808.795709
625.5,1000,814.34265
834.55,1000,819.864494
313.75,1000,825.379114
335.25,1000,830.860325
530.4,1000,836.365956
424.45,1000,841.78864
353.95,1000,847.227652
235.2,1000,852.620377
325.35,1000,857.995391
340.2,1000,863.287349
630.45,1000,868.605628
230.25,1000,873.897301
525.45,1000,879.258825
437.4,1000,884.524498
-757.65,1000,889.997284
