#{"t_start": 1761619260.1360385, "env_id": "None"}
r,l,t
348.75,1000,7.042624
385.0,1000,13.148723
1012.6,1000,19.312567
1236.8,1000,25.49328
1958.95,1000,31.746148
1093.05,1000,38.027345
2119.4,1000,44.328035
1742.0,1000,50.620069
1570.8,1000,56.880043
1418.75,1000,63.112803
211.55,1000,69.302956
-723.9,1000,75.467371
-914.8,1000,81.550178
-676.35,1000,87.632791
-615.2,1000,93.708855
-753.6,1000,99.800599
-597.15,1000,105.816629
-573.4,1000,111.773956
-431.45,1000,117.596099
-888.3,1000,123.437056
-754.45,1000,129.158539
-685.75,1000,134.889139
-965.05,1000,140.589532
-109.5,1000,146.30696
3818.7,1000,151.941482
4200.9,1000,157.674677
4582.7,1000,163.265048
4706.35,1000,168.929536
4930.35,1000,174.625183
4860.7,1000,180.325018
4395.75,1000,185.857257
818.6,1000,191.375897
71.45,1000,196.978204
-262.0,1000,202.55144
57.05,1000,208.078943
109.7,1000,213.614763
-294.8,1000,219.242991
-60.55,1000,224.846798
-76.45,1000,230.522236
52.95,1000,236.077934
-212.45,1000,241.738878
-26.8,1000,247.274613
215.8,1000,252.857157
256.55,1000,258.364153
544.5,1000,263.876456
160.9,1000,269.331944
401.9,1000,274.852478
262.75,1000,280.362489
343.4,1000,285.906366
774.2,1000,291.409616
570.1,1000,296.89693
520.15,1000,302.288451
185.7,1000,307.61045
315.45,1000,312.934656
381.15,1000,318.220202
425.4,1000,323.521914
530.4,1000,328.804237
435.3,1000,334.224995
240.15,1000,339.619711
732.8,1000,345.065808
330.3,1000,350.459131
225.3,1000,355.919523
640.35,1000,361.323243
420.45,1000,366.997971
512.9,1000,372.674617
235.2,1000,378.433421
274.65,1000,384.146069
225.3,1000,389.958867
524.9,1000,395.729497
222.65,1000,401.531077
425.8,1000,407.335185
300.05,1000,413.208912
302.35,1000,419.106039
335.25,1000,424.863181
620.0,1000,430.568188
305.95,1000,436.287693
523.55,1000,442.03678
517.85,1000,447.749967
321.75,1000,453.577192
6132.7,1000,459.584163
6048.65,1000,465.589339
6254.75,1000,471.556459
5644.45,1000,477.587859
6339.3,1000,483.607952
627.3,1000,489.555532
454.2,1000,495.574401
235.2,1000,501.510608
140.25,1000,507.528815
115.35,1000,513.545859
430.35,1000,519.56983
330.3,1000,525.557019
135.15,1000,531.432606
525.45,1000,537.266915
235.2,1000,542.998441
253.15,1000,548.622784
408.85,1000,554.262704
456.05,1000,559.859541
624.55,1000,565.402158
321.55,1000,570.909661
513.3,1000,576.589543
125.25,1000,582.269108
324.4,1000,587.87661
525.85,1000,593.42107
339.25,1000,598.993976
625.5,1000,604.539736
220.35,1000,610.001091
530.4,1000,615.46236
230.25,1000,620.904062
330.3,1000,626.353553
530.4,1000,631.815216
535.35,1000,637.252678
410.55,1000,642.675333
329.35,1000,648.01531
530.4,1000,653.385369
440.25,1000,658.756587
433.4,1000,664.006867
715.65,1000,669.23219
340.2,1000,674.547675
240.15,1000,679.881864
439.3,1000,685.262973
210.9,1000,690.714392
425.4,1000,696.411062
234.25,1000,702.104214
529.45,1000,707.874636
435.3,1000,713.66721
516.7,1000,719.484851
314.5,1000,725.126452
324.6,1000,730.854461
513.85,1000,736.497127
522.8,1000,742.160969
505.65,1000,747.715899
325.35,1000,753.326394
5677.35,1000,758.977304
5934.4,1000,764.588797
762.9,1000,770.179068
355.65,1000,775.777344
425.4,1000,781.356272
535.35,1000,786.842977
225.3,1000,792.345402
229.3,1000,797.829255
227.4,1000,803.339824
335.25,1000,808.792691
635.4,1000,814.33964
330.3,1000,819.861993
625.5,1000,825.376614
340.2,1000,830.85832
640.35,1000,836.362946
34.15,1000,841.786139
525.45,1000,847.225151
816.1,1000,852.617954
433.4,1000,857.993375
410.55,1000,863.284338
223.6,1000,868.603618
210.45,1000,873.894291
635.4,1000,879.257327
514.45,1000,884.522495
-675.65,1000,889.994776
