#{"t_start": 1761619260.1490464, "env_id": "None"}
r,l,t
1463.55,1000,7.037144
1094.3,1000,13.145233
919.35,1000,19.308579
490.9,1000,25.487785
984.2,1000,31.741645
-189.95,1000,38.022351
-957.0,1000,44.324092
-174.55,1000,50.615572
1712.75,1000,56.874242
1987.35,1000,63.108307
2453.45,1000,69.297466
2319.95,1000,75.461872
3147.95,1000,81.544341
3565.6,1000,87.627304
2841.9,1000,93.70333
3377.15,1000,99.795105
858.0,1000,105.813139
-127.65,1000,111.768455
-436.45,1000,117.590092
-599.45,1000,123.433214
-680.95,1000,129.153039
-576.45,1000,134.882643
-206.0,1000,140.588031
-343.2,1000,146.30124
-223.0,1000,151.936982
-401.2,1000,157.669678
-68.55,1000,163.26255
-353.95,1000,168.923037
45.4,1000,174.619176
-367.65,1000,180.31852
-211.2,1000,185.851249
-16.2,1000,191.36989
283.35,1000,196.972702
-198.35,1000,202.545957
194.7,1000,208.073442
-127.3,1000,213.608756
-0.05,1000,219.236687
-214.15,1000,224.841295
529.3,1000,230.51627
238.75,1000,236.071939
252.45,1000,241.732374
272.2,1000,247.268608
70.75,1000,252.851656
181.65,1000,258.358653
277.3,1000,263.869456
237.7,1000,269.326944
483.1,1000,274.846995
94.7,1000,280.355987
418.85,1000,285.900865
273.95,1000,291.404115
395.75,1000,296.890923
275.1,1000,302.28295
154.6,1000,307.60495
506.8,1000,312.928657
536.5,1000,318.213534
629.7,1000,323.515419
112.7,1000,328.797238
325.35,1000,334.21899
330.3,1000,339.614211
519.0,1000,345.059799
526.6,1000,350.452354
430.35,1000,355.913032
437.4,1000,361.317464
530.4,1000,366.992029
5345.55,1000,372.668617
6094.0,1000,378.427926
6144.5,1000,384.140061
6075.25,1000,389.952367
6294.0,1000,395.722997
4781.4,1000,401.527138
6142.4,1000,407.329183
6219.75,1000,413.203431
6439.8,1000,419.102048
966.1,1000,424.85767
453.65,1000,430.562681
-30.7,1000,436.281363
320.4,1000,442.029772
135.15,1000,447.744457
335.25,1000,453.571687
140.1,1000,459.578158
330.3,1000,465.582838
98.1,1000,471.550945
-69.9,1000,477.582354
115.75,1000,483.604447
330.3,1000,489.550038
323.65,1000,495.570397
535.35,1000,501.507109
30.15,1000,507.522325
428.45,1000,513.539862
140.1,1000,519.564331
322.7,1000,525.551523
330.3,1000,531.427104
415.5,1000,537.26141
130.2,1000,542.991947
612.0,1000,548.616292
130.2,1000,554.257202
140.1,1000,559.855041
718.35,1000,565.395662
830.55,1000,570.904188
927.95,1000,576.584044
730.5,1000,582.26354
535.35,1000,587.869602
628.55,1000,593.415091
335.25,1000,598.987972
723.65,1000,604.533232
435.3,1000,609.994187
230.25,1000,615.457047
25.2,1000,620.898063
826.75,1000,626.347569
140.1,1000,631.808935
335.25,1000,637.247178
415.5,1000,642.669325
425.4,1000,648.008306
25.2,1000,653.379365
635.4,1000,658.749581
339.35,1000,663.999855
130.2,1000,669.225678
325.35,1000,674.541177
220.35,1000,679.875369
540.3,1000,685.258474
-24.75,1000,690.708389
5890.2,1000,696.409572
5476.95,1000,702.099211
1399.0,1000,707.86963
466.05,1000,713.661705
425.55,1000,719.478851
408.1,1000,725.120444
630.45,1000,730.848496
635.4,1000,736.491625
329.55,1000,742.154468
620.55,1000,747.709891
230.25,1000,753.320394
311.1,1000,758.971799
230.25,1000,764.582314
429.4,1000,770.174278
329.35,1000,775.771335
230.25,1000,781.350276
335.25,1000,786.836481
535.35,1000,792.339401
630.45,1000,797.823751
235.2,1000,803.334321
430.35,1000,808.7882
538.4,1000,814.334165
435.3,1000,819.856494
125.25,1000,825.372133
430.35,1000,830.851815
413.45,1000,836.35745
383.65,1000,841.780135
530.4,1000,847.219141
414.95,1000,852.61147
225.3,1000,857.986879
325.35,1000,863.278347
425.4,1000,868.597121
424.45,1000,873.888859
334.3,1000,879.251368
420.65,1000,884.51555
440.25,1000,889.988773
