#{"t_start": 1761619260.1480427, "env_id": "None"}
r,l,t
1461.95,1000,7.037148
993.15,1000,13.145236
1260.75,1000,19.308076
760.4,1000,25.488788
1638.2,1000,31.742145
1958.7,1000,38.022354
2395.05,1000,44.325096
1518.2,1000,50.616575
2202.3,1000,56.874246
1353.75,1000,63.108311
-789.75,1000,69.29847
-374.75,1000,75.462876
-863.95,1000,81.544337
-810.2,1000,87.627307
-801.45,1000,93.703334
-815.15,1000,99.796108
-956.5,1000,105.814142
-675.1,1000,111.768459
-679.1,1000,117.590096
-435.3,1000,123.433217
-291.95,1000,129.153424
-1099.25,1000,134.883647
-685.4,1000,140.588035
-467.2,1000,146.302243
-268.6,1000,151.936994
-327.9,1000,157.670681
4.05,1000,163.263554
35.25,1000,168.924041
-380.05,1000,174.620179
3513.8,1000,180.319523
5006.8,1000,185.851253
5061.45,1000,191.370894
5390.45,1000,196.973706
5228.75,1000,202.545961
4923.35,1000,208.073446
5096.3,1000,213.60976
1062.5,1000,219.23769
-44.8,1000,224.840795
32.3,1000,230.517273
183.4,1000,236.072943
-367.0,1000,241.732376
-97.1,1000,247.269611
279.25,1000,252.852156
-118.35,1000,258.359657
204.5,1000,263.87046
76.3,1000,269.326948
130.9,1000,274.846999
187.15,1000,280.356991
616.85,1000,285.900365
373.05,1000,291.405119
372.1,1000,296.890926
135.75,1000,302.283954
615.6,1000,307.604953
355.65,1000,312.929661
117.65,1000,318.214538
140.1,1000,323.516423
515.55,1000,328.798242
525.45,1000,334.219993
435.5,1000,339.614214
527.55,1000,345.059803
435.3,1000,350.453358
230.25,1000,355.914036
435.3,1000,361.31746
622.85,1000,366.993033
425.4,1000,372.668621
427.5,1000,378.42793
518.6,1000,384.140065
635.4,1000,389.952366
640.35,1000,395.723001
30.15,1000,401.527142
22.75,1000,407.330187
333.35,1000,413.203416
377.35,1000,419.102047
634.65,1000,424.85768
308.05,1000,430.562681
514.8,1000,436.280777
530.6,1000,442.030776
621.15,1000,447.744459
214.1,1000,453.572188
34.15,1000,459.578162
630.65,1000,465.583841
406.2,1000,471.551949
487.05,1000,477.582355
520.15,1000,483.60445
4161.65,1000,489.550042
6252.45,1000,495.5714
6207.75,1000,501.506113
5560.05,1000,507.523329
5951.05,1000,513.540866
1162.0,1000,519.565335
265.5,1000,525.552023
35.25,1000,531.428108
235.35,1000,537.26091
480.45,1000,542.991948
410.55,1000,548.616304
135.15,1000,554.258206
125.25,1000,559.855046
120.3,1000,565.395665
135.15,1000,570.905192
520.5,1000,576.584046
376.05,1000,582.264544
320.4,1000,587.870606
435.3,1000,593.416095
535.35,1000,598.987976
226.45,1000,604.533236
600.45,1000,609.995191
435.3,1000,615.457052
235.2,1000,620.899067
220.35,1000,626.348573
330.3,1000,631.808939
334.3,1000,637.248182
515.55,1000,642.669328
425.4,1000,648.00931
725.55,1000,653.379369
339.25,1000,658.750585
640.35,1000,664.000859
430.35,1000,669.22569
640.35,1000,674.540671
710.9,1000,679.876372
334.3,1000,685.258478
629.7,1000,690.709393
315.45,1000,696.409576
337.35,1000,702.099214
330.7,1000,707.869634
616.4,1000,713.662205
312.6,1000,719.479855
402.8,1000,725.120448
424.65,1000,730.8495
47.4,1000,736.492126
435.3,1000,742.154472
405.25,1000,747.709894
527.55,1000,753.321398
638.45,1000,758.972802
530.4,1000,764.583318
530.4,1000,770.174282
328.6,1000,775.772339
40.05,1000,781.350276
6021.9,1000,786.837485
6316.05,1000,792.340404
1167.85,1000,797.823755
787.3,1000,803.334325
330.45,1000,808.789204
430.35,1000,814.334163
430.35,1000,819.856498
415.9,1000,825.373137
425.4,1000,830.852819
625.5,1000,836.357454
228.35,1000,841.781138
530.4,1000,847.219152
220.35,1000,852.612474
530.4,1000,857.986883
414.55,1000,863.277847
640.35,1000,868.597125
434.35,1000,873.889863
214.3,1000,879.251369
628.55,1000,884.516553
40.05,1000,889.988776
