#{"t_start": 1761619260.1427703, "env_id": "None"}
r,l,t
1270.65,1000,7.039422
1991.15,1000,13.147501
1639.0,1000,19.310349
1306.95,1000,25.49106
1900.7,1000,31.743417
2099.35,1000,38.025107
2901.15,1000,44.327303
1010.05,1000,50.617337
1930.4,1000,56.877311
1084.55,1000,63.110582
-340.7,1000,69.300737
77.55,1000,75.464639
-462.8,1000,81.547445
-726.7,1000,87.629572
-761.15,1000,93.705131
-568.5,1000,99.798377
-540.15,1000,105.815896
-699.95,1000,111.770732
-705.5,1000,117.592369
-666.1,1000,123.435323
-641.55,1000,129.155807
-267.4,1000,134.886407
-327.25,1000,140.589307
-277.0,1000,146.304231
-513.1,1000,151.939259
-358.35,1000,157.67296
-473.0,1000,163.265317
-219.0,1000,168.925805
-344.95,1000,174.622458
-84.5,1000,180.321788
-104.8,1000,185.853525
3.9,1000,191.373166
5260.75,1000,196.975471
5373.8,1000,202.548226
5656.15,1000,208.076212
4884.55,1000,213.612032
4927.95,1000,219.239445
5348.05,1000,224.844067
5289.15,1000,230.519538
5285.2,1000,236.074709
5257.55,1000,241.735147
999.45,1000,247.271884
157.2,1000,252.854429
-31.6,1000,258.36193
-46.7,1000,263.872724
351.0,1000,269.329712
92.8,1000,274.850263
557.2,1000,280.359264
264.65,1000,285.903638
445.7,1000,291.407388
191.35,1000,296.893216
245.2,1000,302.285719
85.65,1000,307.607222
521.65,1000,312.931932
521.65,1000,318.217477
500.95,1000,323.51869
430.35,1000,328.800514
435.3,1000,334.222268
369.0,1000,339.615979
229.5,1000,345.063076
430.35,1000,350.455573
435.3,1000,355.915791
533.65,1000,361.319741
202.1,1000,366.995239
232.35,1000,372.671885
335.25,1000,378.431202
328.8,1000,384.143337
334.3,1000,389.955135
420.85,1000,395.725765
435.3,1000,401.528413
725.55,1000,407.33246
495.2,1000,413.206182
512.9,1000,419.104311
580.5,1000,424.859953
209.55,1000,430.56545
384.55,1000,436.284014
193.2,1000,442.033056
521.1,1000,447.747228
298.0,1000,453.574467
635.4,1000,459.581434
527.75,1000,465.585607
627.05,1000,471.553707
617.15,1000,477.585127
283.6,1000,483.606214
317.95,1000,489.552313
407.0,1000,495.571674
430.35,1000,501.508386
325.35,1000,507.526083
635.4,1000,513.543131
6114.15,1000,519.5661
6137.25,1000,525.554288
5933.1,1000,531.43038
671.95,1000,537.264183
365.4,1000,542.994717
421.8,1000,548.619569
25.2,1000,554.260478
420.45,1000,559.855809
640.35,1000,565.398934
225.3,1000,570.90745
327.65,1000,576.585803
540.3,1000,582.266376
240.15,1000,587.872878
530.4,1000,593.41836
635.4,1000,598.99125
239.2,1000,604.536004
629.5,1000,609.997367
519.0,1000,615.459817
420.45,1000,620.90134
229.3,1000,626.351327
340.2,1000,631.812212
539.35,1000,637.250453
220.35,1000,642.672609
410.55,1000,648.011583
530.4,1000,653.381641
235.2,1000,658.753863
520.5,1000,664.004124
520.5,1000,669.228954
435.3,1000,674.543951
373.55,1000,679.878639
520.5,1000,685.26075
513.85,1000,690.711663
330.3,1000,696.411848
610.5,1000,702.101485
620.0,1000,707.871907
505.35,1000,713.664478
215.8,1000,719.482127
324.4,1000,725.12372
380.4,1000,730.851773
621.7,1000,736.494397
429.6,1000,742.157742
410.55,1000,747.713167
330.3,1000,753.323666
440.25,1000,758.974572
337.35,1000,764.585064
130.2,1000,770.176334
227.6,1000,775.773612
325.35,1000,781.352539
529.45,1000,786.839757
520.5,1000,792.342677
325.35,1000,797.826523
5247.9,1000,803.337595
6050.55,1000,808.790477
1071.05,1000,814.335915
475.65,1000,819.85877
420.45,1000,825.375882
450.3,1000,830.855588
225.3,1000,836.360727
335.4,1000,841.783411
235.2,1000,847.222417
622.85,1000,852.615236
225.3,1000,857.990155
430.35,1000,863.281118
135.15,1000,868.600397
334.3,1000,873.892136
734.5,1000,879.253595
237.3,1000,884.518818
140.1,1000,889.992049
