#{"t_start": 1761619260.1290286, "env_id": "None"}
r,l,t
1032.2,1000,7.045644
958.95,1000,13.151103
1353.45,1000,19.316577
1752.25,1000,25.496289
1816.75,1000,31.749096
1893.5,1000,38.029838
2193.85,1000,44.33082
2179.65,1000,50.622078
2885.9,1000,56.881039
2458.6,1000,63.115813
2281.0,1000,69.305967
725.35,1000,75.469873
-313.45,1000,81.55318
-286.9,1000,87.6358
-819.55,1000,93.710863
-767.8,1000,99.803607
-677.55,1000,105.82013
-629.95,1000,111.775964
-664.9,1000,117.598601
-877.35,1000,123.439553
-558.8,1000,129.161541
-514.2,1000,134.891145
-379.85,1000,140.59131
-360.1,1000,146.309921
-191.7,1000,151.944492
-335.55,1000,157.677188
-409.25,1000,163.268347
-204.9,1000,168.932543
-326.0,1000,174.627669
-197.7,1000,180.328953
-111.95,1000,185.859842
114.0,1000,191.379399
-156.45,1000,196.981204
2.5,1000,202.554443
-171.9,1000,208.08195
-268.85,1000,213.618269
-90.3,1000,219.245994
-20.15,1000,224.850298
5632.75,1000,230.526253
5428.5,1000,236.080939
5220.95,1000,241.741884
5570.85,1000,247.27812
5289.0,1000,252.861162
5693.05,1000,258.366163
5724.25,1000,263.87896
5842.8,1000,269.334949
522.95,1000,274.856488
-269.85,1000,280.365499
289.9,1000,285.908866
-115.1,1000,291.412623
19.4,1000,296.899422
110.85,1000,302.292457
-21.95,1000,307.61446
94.8,1000,312.938162
35.1,1000,318.223211
435.3,1000,323.52493
330.3,1000,328.807744
321.75,1000,334.228496
235.2,1000,339.621716
240.15,1000,345.068314
324.4,1000,350.462141
230.25,1000,355.922525
235.2,1000,361.326254
225.3,1000,367.000978
110.4,1000,372.676616
235.2,1000,378.436438
408.1,1000,384.149007
125.25,1000,389.961874
340.2,1000,395.730995
425.4,1000,401.53408
111.6,1000,407.338067
299.3,1000,413.21141
186.95,1000,419.108541
522.8,1000,424.867191
305.2,1000,430.571184
594.15,1000,436.290191
322.5,1000,442.039286
127.55,1000,447.75297
501.7,1000,453.580009
624.55,1000,459.586677
494.5,1000,465.592344
433.4,1000,471.559242
217.9,1000,477.590357
333.55,1000,483.611954
728.05,1000,489.559038
303.7,1000,495.577908
326.5,1000,501.513613
422.55,1000,507.531817
823.9,1000,513.549362
430.35,1000,519.572842
740.4,1000,525.559509
535.35,1000,531.435614
134.2,1000,537.269418
330.3,1000,543.001445
5466.4,1000,548.625795
6183.55,1000,554.266714
791.15,1000,559.862552
430.5,1000,565.405168
445.35,1000,570.913671
404.5,1000,576.593544
240.3,1000,582.272114
135.15,1000,587.880108
222.2,1000,593.424073
190.35,1000,598.996475
125.25,1000,604.542303
330.3,1000,610.003101
535.35,1000,615.46537
530.4,1000,620.907568
235.2,1000,626.35656
830.55,1000,631.818117
625.5,1000,637.254689
129.25,1000,642.678828
425.4,1000,648.017813
220.35,1000,653.38887
130.2,1000,658.760356
530.4,1000,664.010354
439.3,1000,669.235194
25.2,1000,674.550354
728.05,1000,679.884872
430.35,1000,685.266983
531.75,1000,690.717888
230.25,1000,696.413073
640.35,1000,702.10773
329.35,1000,707.878127
514.05,1000,713.669706
530.4,1000,719.488358
225.3,1000,725.130207
324.6,1000,730.856472
511.75,1000,736.499631
525.45,1000,742.16398
457.8,1000,747.718401
427.5,1000,753.330298
525.45,1000,758.981305
535.35,1000,764.591302
535.35,1000,770.182077
630.45,1000,775.77984
329.35,1000,781.359765
324.4,1000,786.845984
474.55,1000,792.34691
721.75,1000,797.832266
419.15,1000,803.342834
467.35,1000,808.795701
426.55,1000,814.34265
440.25,1000,819.864494
5975.95,1000,825.380113
6095.9,1000,830.861325
776.25,1000,836.366956
355.5,1000,841.789639
365.4,1000,847.228652
425.4,1000,852.621376
326.7,1000,857.99639
142.05,1000,863.287349
530.4,1000,868.606628
525.45,1000,873.898301
230.25,1000,879.259825
529.45,1000,884.525498
240.15,1000,889.998284
