#{"t_start": 1761619260.1437697, "env_id": "None"}
r,l,t
1200.55,1000,7.039421
1153.9,1000,13.146501
1174.95,1000,19.310349
1151.4,1000,25.490061
2011.45,1000,31.743417
1746.65,1000,38.024108
2072.1,1000,44.326304
99.6,1000,50.616338
-109.85,1000,56.876312
-239.15,1000,63.109583
-4.15,1000,69.299737
-563.75,1000,75.464639
-940.65,1000,81.546446
-803.1,1000,87.628572
-777.1,1000,93.705132
-881.85,1000,99.797377
-746.5,1000,105.814897
-749.55,1000,111.77074
-484.9,1000,117.592369
-509.2,1000,123.435324
-689.5,1000,129.154808
-312.35,1000,134.885407
4245.5,1000,140.588307
4679.4,1000,146.303232
4271.85,1000,151.93926
4631.95,1000,157.671961
4421.4,1000,163.265316
4819.8,1000,168.924805
4874.45,1000,174.621458
4832.9,1000,180.321796
4883.85,1000,185.853526
808.6,1000,191.372167
-249.7,1000,196.974472
-358.4,1000,202.548226
-545.95,1000,208.075212
-156.95,1000,213.611032
79.6,1000,219.238445
205.7,1000,224.843067
-39.2,1000,230.518539
-210.75,1000,236.07471
31.15,1000,241.735148
-77.65,1000,247.271884
531.75,1000,252.85343
-46.85,1000,258.36093
277.7,1000,263.872732
375.65,1000,269.328712
590.2,1000,274.849264
214.55,1000,280.359272
339.35,1000,285.902639
340.3,1000,291.406389
311.75,1000,296.893206
378.0,1000,302.284719
589.55,1000,307.607227
705.75,1000,312.930933
322.7,1000,318.216478
404.7,1000,323.518691
16.65,1000,328.800515
423.7,1000,334.221268
640.35,1000,339.61498
625.5,1000,345.062076
431.5,1000,350.455566
628.55,1000,355.914791
635.4,1000,361.319733
225.3,1000,366.99424
119.55,1000,372.670886
623.8,1000,378.430203
20.65,1000,384.142338
440.25,1000,389.955135
237.3,1000,395.724766
420.45,1000,401.527413
329.55,1000,407.33146
193.55,1000,413.205182
625.9,1000,419.104312
435.3,1000,424.859954
497.9,1000,430.564451
395.15,1000,436.284051
412.1,1000,442.033051
407.55,1000,447.746731
321.0,1000,453.573468
6006.25,1000,459.580435
6537.9,1000,465.585608
6192.6,1000,471.552708
6105.2,1000,477.584127
817.8,1000,483.606718
240.3,1000,489.551313
230.25,1000,495.571675
320.4,1000,501.507386
125.25,1000,507.525084
320.4,1000,513.542132
140.25,1000,519.566604
40.05,1000,525.553289
420.45,1000,531.42938
325.35,1000,537.263183
17.6,1000,542.994718
530.4,1000,548.618569
87.55,1000,554.259479
425.4,1000,559.856314
229.5,1000,565.397934
-74.65,1000,570.90645
425.4,1000,576.586313
214.3,1000,582.265377
234.25,1000,587.872879
327.45,1000,593.417361
435.3,1000,598.99025
30.35,1000,604.535004
631.6,1000,609.997456
535.35,1000,615.458817
130.2,1000,620.90034
530.4,1000,626.350327
435.3,1000,631.811212
434.35,1000,637.249454
620.55,1000,642.67161
635.4,1000,648.010583
419.5,1000,653.381642
240.15,1000,658.752863
730.5,1000,664.003124
525.45,1000,669.227955
230.25,1000,674.543952
435.3,1000,679.87764
307.85,1000,685.25975
575.55,1000,690.710664
325.35,1000,696.411849
230.65,1000,702.100485
213.5,1000,707.870907
622.1,1000,713.663478
124.3,1000,719.481128
129.25,1000,725.122721
434.35,1000,730.851773
324.4,1000,736.493398
429.4,1000,742.156743
625.5,1000,747.712168
6271.4,1000,753.323663
5533.6,1000,758.974573
1037.3,1000,764.585072
756.15,1000,770.176343
40.2,1000,775.773613
425.4,1000,781.352539
530.4,1000,786.838758
729.55,1000,792.341677
411.35,1000,797.825524
540.3,1000,803.336595
240.15,1000,808.789477
435.3,1000,814.334916
439.3,1000,819.85877
624.55,1000,825.374882
434.35,1000,830.854588
218.85,1000,836.359727
330.3,1000,841.782412
405.6,1000,847.221417
330.3,1000,852.614237
530.6,1000,857.989156
25.2,1000,863.280119
340.2,1000,868.599398
428.65,1000,873.891136
520.5,1000,879.253596
525.45,1000,884.518818
140.1,1000,889.99105
