#{"t_start": 1761619260.1457691, "env_id": "None"}
r,l,t
1528.35,1000,7.038422
1098.4,1000,13.146508
1090.3,1000,19.309349
1082.55,1000,25.489061
94.5,1000,31.742418
869.5,1000,38.023124
-457.3,1000,44.325376
-949.3,1000,50.615845
2658.05,1000,56.875519
2345.75,1000,63.109584
2660.3,1000,69.299736
3082.1,1000,75.464144
2854.5,1000,81.54561
3034.95,1000,87.628573
3243.5,1000,93.704133
3018.05,1000,99.797382
3656.65,1000,105.814409
3577.9,1000,111.76974
739.0,1000,117.59137
-36.65,1000,123.434331
-765.7,1000,129.154312
-579.15,1000,134.884919
-423.4,1000,140.588309
-302.3,1000,146.303013
-556.85,1000,151.938272
-124.8,1000,157.670955
-237.55,1000,163.264319
-238.85,1000,168.925313
-389.85,1000,174.621454
-221.9,1000,180.320797
-185.25,1000,185.852527
-148.3,1000,191.372168
25.6,1000,196.974474
-265.1,1000,202.547235
77.7,1000,208.074716
-382.05,1000,213.611033
387.6,1000,219.238964
5.7,1000,224.842068
112.6,1000,230.518547
151.65,1000,236.074214
147.95,1000,241.733148
-68.65,1000,247.270885
-99.75,1000,252.85343
356.9,1000,258.35993
323.65,1000,263.871733
392.95,1000,269.328218
183.9,1000,274.848272
214.75,1000,280.358265
416.55,1000,285.902639
509.3,1000,291.406393
356.3,1000,296.892206
270.2,1000,302.285227
355.65,1000,307.606228
605.7,1000,312.930932
527.55,1000,318.215811
430.35,1000,323.517696
330.3,1000,328.799515
735.45,1000,334.221267
435.3,1000,339.615488
424.45,1000,345.061077
429.4,1000,350.454566
325.35,1000,355.915309
428.65,1000,361.318734
323.45,1000,366.99324
225.3,1000,372.669894
334.3,1000,378.429204
5308.55,1000,384.141339
6081.25,1000,389.953136
6212.9,1000,395.72427
5840.6,1000,401.526414
6234.85,1000,407.330462
6142.55,1000,413.204686
6124.5,1000,419.102817
661.15,1000,424.858953
230.4,1000,430.563452
401.25,1000,436.283051
330.3,1000,442.03205
135.15,1000,447.745733
225.3,1000,453.572461
135.15,1000,459.579435
-74.85,1000,465.585111
230.25,1000,471.552709
35.1,1000,477.583127
140.1,1000,483.605723
330.3,1000,489.551314
276.75,1000,495.572676
337.35,1000,501.506386
330.3,1000,507.524595
125.25,1000,513.542132
478.75,1000,519.565609
435.3,1000,525.553289
420.5,1000,531.429389
435.3,1000,537.262184
230.25,1000,542.992718
632.75,1000,548.61757
424.45,1000,554.25948
418.55,1000,559.856318
320.4,1000,565.396939
230.25,1000,570.906461
320.4,1000,576.58532
219.6,1000,582.264378
435.3,1000,587.871879
330.3,1000,593.41736
525.45,1000,598.989249
435.3,1000,604.534507
627.6,1000,609.996457
435.3,1000,615.458321
330.3,1000,620.900341
425.4,1000,626.349336
235.2,1000,631.810212
334.3,1000,637.249461
220.35,1000,642.670602
115.35,1000,648.010584
420.45,1000,653.380643
335.25,1000,658.751864
531.55,1000,664.002133
534.4,1000,669.226955
535.35,1000,674.542945
219.4,1000,679.877645
-597.15,1000,685.259751
540.3,1000,690.710666
5514.35,1000,696.41085
6295.95,1000,702.100494
876.35,1000,707.870908
270.3,1000,713.663479
380.55,1000,719.481128
123.0,1000,725.121722
325.35,1000,730.850773
520.7,1000,736.492398
530.4,1000,742.155745
325.35,1000,747.711168
534.4,1000,753.322671
240.15,1000,758.973573
525.45,1000,764.584585
175.35,1000,770.175555
534.4,1000,775.772614
209.35,1000,781.35154
335.25,1000,786.838758
320.4,1000,792.341678
635.4,1000,797.825028
235.2,1000,803.335599
320.4,1000,808.790478
535.35,1000,814.335436
530.4,1000,819.85777
525.45,1000,825.374403
335.25,1000,830.853589
120.3,1000,836.358728
325.35,1000,841.782412
413.6,1000,847.220418
526.6,1000,852.613237
419.5,1000,857.988156
635.4,1000,863.28012
437.4,1000,868.598398
425.4,1000,873.890137
525.45,1000,879.252596
234.45,1000,884.517819
40.05,1000,889.99005
