#{"t_start": 1761619260.1230302, "env_id": "None"}
r,l,t
1552.9,1000,7.047622
456.4,1000,13.153598
1392.6,1000,19.318575
1750.75,1000,25.498283
2184.35,1000,31.751095
2722.75,1000,38.031837
2208.75,1000,44.333826
2104.75,1000,50.624567
528.05,1000,56.883527
-160.65,1000,63.117812
-120.6,1000,69.307963
-432.0,1000,75.471871
-912.8,1000,81.555082
-562.75,1000,87.637807
-822.55,1000,93.713364
-439.4,1000,99.805097
-700.7,1000,105.822129
-911.95,1000,111.777972
-925.2,1000,117.5996
-531.8,1000,123.442545
-582.05,1000,129.163029
-400.05,1000,134.893641
-778.05,1000,140.5927
-377.85,1000,146.311919
-493.45,1000,151.946978
-697.1,1000,157.680187
182.15,1000,163.270346
-276.9,1000,168.935033
-262.55,1000,174.630666
-636.9,1000,180.330946
-374.45,1000,185.86284
-115.0,1000,191.381403
4958.15,1000,196.983699
4735.95,1000,202.557332
4713.65,1000,208.084438
4737.6,1000,213.621268
5622.95,1000,219.247994
5299.4,1000,224.852296
5013.15,1000,230.528245
5584.7,1000,236.08343
877.9,1000,241.74438
205.05,1000,247.280124
41.55,1000,252.862657
366.9,1000,258.368162
61.6,1000,263.881959
147.4,1000,269.337942
265.45,1000,274.858479
147.0,1000,280.3685
233.4,1000,285.911867
557.35,1000,291.415118
456.15,1000,296.902428
190.3,1000,302.294948
410.55,1000,307.614951
230.25,1000,312.940161
524.5,1000,318.225164
735.45,1000,323.527917
320.8,1000,328.808233
519.55,1000,334.230494
340.2,1000,339.624211
135.15,1000,345.069805
734.5,1000,350.464988
440.25,1000,355.925015
335.25,1000,361.328249
435.3,1000,367.003475
320.4,1000,372.678612
634.45,1000,378.439438
170.4,1000,384.151998
232.35,1000,389.96437
335.25,1000,395.732993
323.85,1000,401.537072
428.45,1000,407.341065
313.75,1000,413.213901
335.25,1000,419.11154
435.3,1000,424.869179
612.4,1000,430.573672
580.1,1000,436.29319
640.35,1000,442.042294
407.55,1000,447.754452
294.75,1000,453.583007
529.65,1000,459.588667
518.25,1000,465.594835
233.5,1000,471.56121
326.5,1000,477.592361
423.7,1000,483.614448
522.8,1000,489.561036
314.55,1000,495.580907
314.9,1000,501.516104
223.4,1000,507.533313
6102.25,1000,513.55136
5756.55,1000,519.573822
1098.6,1000,525.562507
225.3,1000,531.438613
570.6,1000,537.272416
425.4,1000,543.00442
-88.4,1000,548.627792
410.55,1000,554.267709
629.5,1000,559.865041
29.2,1000,565.407157
227.6,1000,570.915653
635.4,1000,576.595525
133.25,1000,582.274605
125.25,1000,587.882108
525.45,1000,593.425564
320.4,1000,598.998473
330.3,1000,604.543791
235.2,1000,610.005582
235.2,1000,615.46736
240.15,1000,620.910566
523.75,1000,626.359559
235.2,1000,631.820115
135.15,1000,637.257684
430.35,1000,642.680321
215.4,1000,648.020811
625.5,1000,653.390869
330.3,1000,658.762355
540.3,1000,664.012352
630.45,1000,669.237178
535.35,1000,674.553353
335.25,1000,679.887367
233.3,1000,685.268977
320.4,1000,690.719378
185.25,1000,696.415562
299.7,1000,702.110729
119.55,1000,707.879123
140.1,1000,713.672705
230.25,1000,719.491356
419.7,1000,725.132198
330.3,1000,730.859471
326.5,1000,736.502123
617.15,1000,742.166466
424.45,1000,747.7214
339.25,1000,753.332297
640.35,1000,758.982799
720.6,1000,764.5933
330.3,1000,770.183557
340.2,1000,775.781841
524.5,1000,781.361763
430.35,1000,786.848983
4670.2,1000,792.348899
6379.05,1000,797.834745
5637.0,1000,803.344325
5660.7,1000,808.798697
1099.15,1000,814.345446
385.5,1000,819.867483
630.45,1000,825.383112
535.35,1000,830.863821
425.4,1000,836.369073
333.35,1000,841.791638
530.4,1000,847.23065
419.5,1000,852.623367
624.55,1000,857.998868
234.25,1000,863.290347
633.7,1000,868.608623
333.35,1000,873.900292
513.85,1000,879.262823
428.45,1000,884.528496
340.2,1000,890.001283
