#{"t_start": 1761619260.1300282, "env_id": "None"}
r,l,t
1673.0,1000,7.044644
1013.35,1000,13.151106
1418.05,1000,19.315577
1419.95,1000,25.496289
1171.7,1000,31.748096
230.2,1000,38.029839
171.25,1000,44.331046
2352.2,1000,50.622135
2731.3,1000,56.881046
2199.8,1000,63.115813
2308.85,1000,69.305967
1249.45,1000,75.469874
2691.5,1000,81.55218
3734.1,1000,87.634801
2995.25,1000,93.710865
3655.55,1000,99.803608
3351.75,1000,105.819131
4161.1,1000,111.775973
3669.9,1000,117.598602
3960.35,1000,123.440057
1042.4,1000,129.160541
-145.1,1000,134.891148
-410.65,1000,140.591315
-500.5,1000,146.309922
-456.5,1000,151.944492
-531.35,1000,157.677188
-319.65,1000,163.267851
-611.9,1000,168.932547
-68.7,1000,174.627669
-573.1,1000,180.327953
-172.6,1000,185.859842
192.7,1000,191.378399
218.4,1000,196.981209
-66.55,1000,202.554451
-141.9,1000,208.081949
-206.2,1000,213.618271
20.05,1000,219.246001
-182.9,1000,224.849298
154.9,1000,230.525253
178.5,1000,236.080945
-100.15,1000,241.741887
64.85,1000,247.27812
372.1,1000,252.860162
263.05,1000,258.365164
112.6,1000,263.87896
33.55,1000,269.334949
15.7,1000,274.856481
409.15,1000,280.3655
205.15,1000,285.908868
176.15,1000,291.412626
238.35,1000,296.899933
666.15,1000,302.291457
288.8,1000,307.61346
411.7,1000,312.937163
330.3,1000,318.222212
523.75,1000,323.524923
325.35,1000,328.806745
231.4,1000,334.227496
220.95,1000,339.621722
233.3,1000,345.068313
240.15,1000,350.462141
25.2,1000,355.922525
425.4,1000,361.326255
425.4,1000,367.000981
413.8,1000,372.676617
329.35,1000,378.436432
424.45,1000,384.148999
429.4,1000,389.960874
6148.3,1000,395.730498
6396.05,1000,401.534088
5832.2,1000,407.338067
6322.0,1000,413.210919
5660.5,1000,419.108541
5754.65,1000,424.866191
994.05,1000,430.571191
610.8,1000,436.290192
425.4,1000,442.039294
320.4,1000,447.752979
320.4,1000,453.580009
235.2,1000,459.585677
150.3,1000,465.591344
340.2,1000,471.558242
-75.8,1000,477.590358
230.25,1000,483.610954
527.55,1000,489.558038
530.4,1000,495.577908
340.2,1000,501.513618
211.8,1000,507.531819
530.4,1000,513.549362
234.45,1000,519.572841
125.65,1000,525.560022
327.45,1000,531.435617
135.15,1000,537.269418
425.4,1000,543.000445
335.25,1000,548.624795
210.65,1000,554.265715
535.35,1000,559.862549
423.7,1000,565.404168
340.2,1000,570.912671
316.8,1000,576.592545
535.35,1000,582.272114
225.3,1000,587.879109
538.4,1000,593.424081
635.4,1000,598.996482
326.5,1000,604.542303
516.7,1000,610.002101
330.3,1000,615.465371
230.25,1000,620.907568
530.4,1000,626.356569
135.15,1000,631.818117
425.4,1000,637.254689
335.25,1000,642.677829
515.55,1000,648.017812
420.45,1000,653.387871
340.2,1000,658.759357
430.35,1000,664.009355
424.45,1000,669.234194
330.3,1000,674.550362
428.45,1000,679.883872
135.15,1000,685.265984
335.25,1000,690.716888
520.5,1000,696.413071
6258.95,1000,702.106731
5817.15,1000,707.877128
1138.5,1000,713.670211
469.6,1000,719.488358
339.4,1000,725.129207
292.55,1000,730.856472
220.35,1000,736.500135
620.55,1000,742.16298
103.55,1000,747.718401
630.45,1000,753.329298
320.8,1000,758.980305
225.3,1000,764.590805
335.25,1000,770.181077
432.65,1000,775.77884
126.6,1000,781.358765
335.25,1000,786.845988
435.3,1000,792.345911
525.45,1000,797.831266
530.4,1000,803.342834
530.4,1000,808.795709
635.4,1000,814.34265
440.25,1000,819.864494
205.7,1000,825.380114
220.35,1000,830.861329
130.2,1000,836.365956
539.35,1000,841.78964
315.45,1000,847.227652
221.5,1000,852.621455
234.25,1000,857.995391
220.35,1000,863.287349
330.3,1000,868.605628
220.35,1000,873.897301
835.5,1000,879.260329
334.3,1000,884.525506
240.15,1000,889.998284
