#{"t_start": 1761619260.1290286, "env_id": "None"}
r,l,t
276.1,1000,7.044636
1139.6,1000,13.151103
688.6,1000,19.316577
1279.55,1000,25.496289
1186.8,1000,31.748103
1764.65,1000,38.029838
2027.65,1000,44.33082
2221.25,1000,50.622078
2219.85,1000,56.881039
1025.25,1000,63.115813
-321.4,1000,69.305967
-279.3,1000,75.469873
-830.7,1000,81.55218
-952.4,1000,87.6348
-964.6,1000,93.710863
-750.75,1000,99.803607
-645.85,1000,105.81913
-581.1,1000,111.775964
-679.7,1000,117.598601
-839.3,1000,123.439553
-488.55,1000,129.161036
-628.45,1000,134.891145
-809.75,1000,140.591169
-253.5,1000,146.309921
-494.2,1000,151.944492
-136.9,1000,157.677188
-428.1,1000,163.267347
-185.25,1000,168.932543
-73.95,1000,174.627669
5101.65,1000,180.327953
4686.2,1000,185.859842
5656.15,1000,191.379399
5265.3,1000,196.981204
4874.75,1000,202.554443
4879.65,1000,208.08195
5353.05,1000,213.618269
4946.85,1000,219.245994
5600.55,1000,224.849298
5255.6,1000,230.525246
914.25,1000,236.080939
-81.45,1000,241.741884
-166.2,1000,247.27812
-318.3,1000,252.859658
61.45,1000,258.366163
280.35,1000,263.87896
199.9,1000,269.334949
208.25,1000,274.856488
294.8,1000,280.365499
209.05,1000,285.908866
55.95,1000,291.412623
360.1,1000,296.899422
449.3,1000,302.292457
449.8,1000,307.61346
208.95,1000,312.938162
223.6,1000,318.223211
140.1,1000,323.52493
230.25,1000,328.806743
535.35,1000,334.227496
230.25,1000,339.621716
540.3,1000,345.068314
326.5,1000,350.462141
530.4,1000,355.922525
430.35,1000,361.326254
325.35,1000,367.000978
324.6,1000,372.675616
221.7,1000,378.436438
435.3,1000,384.149007
435.3,1000,389.961371
430.35,1000,395.729995
121.45,1000,401.53408
509.3,1000,407.338067
297.95,1000,413.21141
329.55,1000,419.108541
439.3,1000,424.866191
117.65,1000,430.571184
315.45,1000,436.290191
226.65,1000,442.039286
323.65,1000,447.75297
326.5,1000,453.580009
275.4,1000,459.585677
527.95,1000,465.59134
605.95,1000,471.55825
217.9,1000,477.590357
240.15,1000,483.61145
535.35,1000,489.558038
619.45,1000,495.577908
226.85,1000,501.513613
6201.7,1000,507.531817
6344.25,1000,513.549362
6164.1,1000,519.572842
973.8,1000,525.559509
125.25,1000,531.435614
345.3,1000,537.269418
20.25,1000,543.001445
79.45,1000,548.624794
235.2,1000,554.265715
135.15,1000,559.862552
630.45,1000,565.405168
417.8,1000,570.912666
130.2,1000,576.592542
-17.15,1000,582.272114
365.55,1000,587.879108
122.8,1000,593.424073
235.2,1000,598.996475
525.65,1000,604.542303
99.8,1000,610.002101
440.25,1000,615.46537
330.3,1000,620.907568
340.2,1000,626.35656
224.35,1000,631.818117
520.5,1000,637.254689
308.6,1000,642.677824
425.4,1000,648.017813
415.5,1000,653.387871
233.3,1000,658.759349
430.35,1000,664.009355
535.35,1000,669.235194
429.4,1000,674.550354
334.3,1000,679.883872
325.35,1000,685.265983
340.2,1000,690.716883
233.5,1000,696.413073
529.45,1000,702.10773
439.3,1000,707.877127
225.3,1000,713.669706
522.6,1000,719.488358
329.55,1000,725.130207
422.55,1000,730.856472
319.45,1000,736.499631
169.45,1000,742.16398
520.5,1000,747.718401
339.25,1000,753.329298
518.6,1000,758.979802
428.45,1000,764.591302
325.35,1000,770.181072
224.95,1000,775.77984
730.5,1000,781.359765
532.5,1000,786.845984
5449.8,1000,792.34691
5807.75,1000,797.831259
1004.1,1000,803.342834
730.5,1000,808.795701
325.35,1000,814.34265
340.2,1000,819.864494
210.85,1000,825.380113
540.3,1000,830.861325
330.3,1000,836.366956
329.35,1000,841.789639
315.45,1000,847.227652
205.55,1000,852.621376
513.65,1000,857.995382
479.5,1000,863.287349
634.65,1000,868.605628
430.35,1000,873.898301
529.45,1000,879.259825
314.9,1000,884.525498
-60.0,1000,889.998284
