#{"t_start": 1761619260.1427703, "env_id": "None"}
r,l,t
1076.05,1000,7.039422
841.0,1000,13.147501
1740.65,1000,19.310349
1181.25,1000,25.49006
1785.35,1000,31.743417
1632.05,1000,38.023604
2336.4,1000,44.326303
1229.0,1000,50.616337
2179.8,1000,56.876312
1064.25,1000,63.110582
199.05,1000,69.300737
-809.2,1000,75.464639
-454.25,1000,81.547445
2903.85,1000,87.629572
3506.2,1000,93.705131
2787.75,1000,99.798377
3937.45,1000,105.815896
3493.2,1000,111.770732
4104.55,1000,117.592369
4012.65,1000,123.435323
4299.1,1000,129.155807
870.9,1000,134.885414
-514.45,1000,140.588307
-472.15,1000,146.304231
-550.4,1000,151.939259
-307.45,1000,157.671954
-489.65,1000,163.265317
27.95,1000,168.925805
-99.5,1000,174.622458
-414.65,1000,180.321788
4.75,1000,185.853525
-20.0,1000,191.373166
-212.95,1000,196.974472
135.7,1000,202.548226
-128.2,1000,208.076212
-524.75,1000,213.612032
-12.4,1000,219.239445
-29.45,1000,224.843067
44.2,1000,230.519538
-171.35,1000,236.074709
81.85,1000,241.735147
-131.45,1000,247.271884
70.75,1000,252.854429
597.35,1000,258.360928
445.4,1000,263.872724
-80.55,1000,269.328709
304.35,1000,274.850263
358.7,1000,280.359264
114.5,1000,285.903638
250.15,1000,291.405886
427.8,1000,296.893216
252.25,1000,302.285719
194.85,1000,307.607222
300.6,1000,312.930933
624.75,1000,318.216469
330.3,1000,323.51869
310.5,1000,328.800514
440.25,1000,334.222268
329.55,1000,339.615979
620.95,1000,345.063076
540.3,1000,350.455573
230.25,1000,355.915791
520.9,1000,361.319741
534.4,1000,366.994239
285.5,1000,372.671885
414.75,1000,378.430202
735.45,1000,384.143337
334.3,1000,389.955135
527.95,1000,395.725765
6324.0,1000,401.527346
6094.55,1000,407.33146
6075.55,1000,413.205187
6339.8,1000,419.104311
5865.45,1000,424.859953
6019.95,1000,430.56545
644.0,1000,436.284014
260.55,1000,442.033056
468.45,1000,447.747228
130.2,1000,453.573467
139.45,1000,459.580434
340.35,1000,465.585607
134.35,1000,471.553707
325.35,1000,477.585127
-344.35,1000,483.606214
316.8,1000,489.552313
130.2,1000,495.571674
430.35,1000,501.507381
420.45,1000,507.525083
327.65,1000,513.543131
420.1,1000,519.5661
327.65,1000,525.554288
536.5,1000,531.43038
220.35,1000,537.263183
735.45,1000,542.994717
525.45,1000,548.618569
315.45,1000,554.260478
317.75,1000,559.855809
320.4,1000,565.39793
430.35,1000,570.90745
425.4,1000,576.585803
140.1,1000,582.265376
215.4,1000,587.872878
232.35,1000,593.417332
335.25,1000,598.990247
629.5,1000,604.536004
325.35,1000,609.997367
135.15,1000,615.458812
235.2,1000,620.90134
625.5,1000,626.350336
540.3,1000,631.812212
640.35,1000,637.250453
715.65,1000,642.671608
330.3,1000,648.011583
520.5,1000,653.381641
230.25,1000,658.752863
725.55,1000,664.003131
330.3,1000,669.228954
335.25,1000,674.543951
328.4,1000,679.878639
620.55,1000,685.26075
420.45,1000,690.711663
415.5,1000,696.411848
418.0,1000,702.101485
6053.15,1000,707.871907
5534.2,1000,713.663478
1273.1,1000,719.482127
519.85,1000,725.12372
425.4,1000,730.851773
215.25,1000,736.494397
230.25,1000,742.15624
414.55,1000,747.712167
124.3,1000,753.323666
529.45,1000,758.974572
130.2,1000,764.585064
530.4,1000,770.176334
422.95,1000,775.773612
498.65,1000,781.352539
625.5,1000,786.839757
230.25,1000,792.342677
430.35,1000,797.825524
390.3,1000,803.336092
524.15,1000,808.789477
540.3,1000,814.335915
225.3,1000,819.85877
622.65,1000,825.374881
435.3,1000,830.854588
420.45,1000,836.359723
524.7,1000,841.783411
620.55,1000,847.222417
633.5,1000,852.614236
420.45,1000,857.990155
530.4,1000,863.281118
440.25,1000,868.600397
230.25,1000,873.891131
340.2,1000,879.253595
235.2,1000,884.518818
-60.0,1000,889.992049
