#{"t_start": 1761602797.7685513, "env_id": "None"}
r,l,t
1959.3,1000,7.002851
1891.7,1000,13.154255
1404.05,1000,19.351703
1283.7,1000,25.472566
208.75,1000,31.656665
-555.85,1000,37.857911
672.65,1000,44.069737
2599.0,1000,50.252683
2516.35,1000,56.491005
2963.25,1000,62.683863
2929.05,1000,68.942608
2797.1,1000,75.162183
3313.65,1000,81.460686
3099.85,1000,87.635867
1397.45,1000,93.677291
-208.7,1000,99.628958
-431.85,1000,105.559887
-514.95,1000,111.430358
-429.1,1000,117.251024
127.85,1000,123.083506
-617.4,1000,128.734699
-407.6,1000,134.382967
-321.6,1000,139.841
-119.35,1000,145.319665
-510.55,1000,150.611164
-442.1,1000,155.955391
-186.1,1000,161.228886
-307.0,1000,166.505911
-253.35,1000,171.707228
-531.5,1000,176.905629
-385.9,1000,182.045981
-186.4,1000,187.303964
-63.25,1000,192.48308
-316.65,1000,197.766845
87.05,1000,203.011138
126.35,1000,208.192258
56.15,1000,213.317668
312.15,1000,218.497899
415.05,1000,223.657764
221.7,1000,228.858064
244.95,1000,234.141758
26.55,1000,239.628894
181.3,1000,245.072247
195.95,1000,250.660769
405.15,1000,256.340484
362.7,1000,262.038255
6197.4,1000,267.816879
6284.55,1000,273.748026
5756.35,1000,279.650471
6215.6,1000,285.605741
6069.1,1000,291.503877
5238.35,1000,297.461678
6100.35,1000,303.387282
669.25,1000,309.282888
254.8,1000,315.212587
428.45,1000,321.073652
115.35,1000,326.8877
20.25,1000,332.549306
115.35,1000,338.254081
25.2,1000,343.939903
340.2,1000,349.682946
134.2,1000,355.343435
425.4,1000,361.099385
125.25,1000,366.909328
35.1,1000,372.745308
120.3,1000,378.729716
330.5,1000,384.583484
139.3,1000,390.51458
230.25,1000,396.340076
230.25,1000,402.249384
225.3,1000,408.142019
334.3,1000,414.05393
330.3,1000,419.964494
330.3,1000,425.825035
329.35,1000,431.69193
235.2,1000,437.466929
423.7,1000,443.243245
535.35,1000,448.895459
40.05,1000,454.371643
325.35,1000,459.977851
425.4,1000,465.595141
335.25,1000,471.043866
134.2,1000,476.476823
529.45,1000,482.06327
130.2,1000,487.693037
225.3,1000,493.271795
433.4,1000,498.87454
310.5,1000,504.448409
220.95,1000,509.825948
100.75,1000,515.20049
634.45,1000,520.611072
118.6,1000,526.00699
738.5,1000,531.389232
334.3,1000,536.769373
459.65,1000,542.10776
530.4,1000,547.513146
121.45,1000,552.934484
302.35,1000,558.425814
635.4,1000,563.913305
514.25,1000,569.413534
-68.15,1000,574.95403
5991.55,1000,580.575157
6508.05,1000,586.245262
5825.3,1000,592.017899
6026.55,1000,597.821679
528.1,1000,603.788822
260.4,1000,609.62333
245.4,1000,615.472429
-75.6,1000,621.257924
438.5,1000,626.910786
535.35,1000,632.530136
335.25,1000,638.108415
525.45,1000,643.708105
219.4,1000,649.243172
125.25,1000,654.764953
535.35,1000,660.201244
158.2,1000,665.581136
335.25,1000,670.830494
525.45,1000,676.24677
235.2,1000,681.641505
426.75,1000,686.882156
475.5,1000,692.059616
622.85,1000,697.32686
330.3,1000,702.587244
330.3,1000,707.902749
120.3,1000,713.181032
430.75,1000,718.609113
725.55,1000,723.965516
340.2,1000,729.354873
635.4,1000,734.690964
630.45,1000,740.050613
325.35,1000,745.33562
534.4,1000,750.661879
435.3,1000,755.949096
430.35,1000,761.271138
234.25,1000,766.539695
502.9,1000,771.728705
340.2,1000,776.961478
230.25,1000,782.208922
430.35,1000,787.457239
634.45,1000,792.753609
440.25,1000,798.030184
108.7,1000,803.332546
528.5,1000,808.520907
520.5,1000,813.618325
228.35,1000,818.713825
430.35,1000,823.978045
525.45,1000,829.173211
230.25,1000,834.468177
720.25,1000,839.931459
423.5,1000,845.591035
589.0,1000,851.245307
333.35,1000,857.113919
6341.85,1000,862.928138
5724.3,1000,868.851904
1535.35,1000,874.687519
140.1,1000,881.25552
