#{"t_start": 1761602797.758286, "env_id": "None"}
r,l,t
1224.5,1000,7.006081
1487.0,1000,13.158518
2053.1,1000,19.355435
778.15,1000,25.475319
1000.9,1000,31.661426
804.7,1000,37.862672
1681.5,1000,44.073978
2311.1,1000,50.25525
1414.9,1000,56.494886
3166.35,1000,62.688128
2559.8,1000,68.946869
2686.45,1000,75.166934
1320.5,1000,81.465437
106.45,1000,87.641132
-983.8,1000,93.682049
-559.85,1000,99.633725
-556.3,1000,105.564639
-787.85,1000,111.435108
-584.9,1000,117.253991
-522.75,1000,123.08776
-263.15,1000,128.738957
-154.95,1000,134.387228
-704.75,1000,139.843135
-477.6,1000,145.324424
-266.25,1000,150.616292
-301.55,1000,155.961162
-504.45,1000,161.233642
-481.55,1000,166.510176
62.0,1000,171.71199
-142.2,1000,176.910895
18.65,1000,182.051246
-11.55,1000,187.308228
-271.05,1000,192.487836
-216.55,1000,197.771607
-92.1,1000,203.015897
99.0,1000,208.197011
59.8,1000,213.322424
-155.85,1000,218.503032
142.55,1000,223.662521
111.9,1000,228.861821
382.85,1000,234.147014
386.2,1000,239.633651
61.25,1000,245.077271
246.85,1000,250.665965
172.7,1000,256.345237
146.95,1000,262.043009
448.65,1000,267.822144
222.2,1000,273.752782
383.65,1000,279.655225
508.05,1000,285.611014
269.2,1000,291.509137
6496.15,1000,297.466934
6351.2,1000,303.391894
6440.05,1000,309.288148
5564.2,1000,315.217342
5881.45,1000,321.078914
6260.8,1000,326.892457
6346.25,1000,332.554059
6283.55,1000,338.259342
742.35,1000,343.944659
525.45,1000,349.687201
535.35,1000,355.347366
-186.55,1000,361.103139
335.25,1000,366.914081
135.15,1000,372.751573
105.7,1000,378.733962
325.35,1000,384.587741
30.15,1000,390.519846
25.2,1000,396.345197
150.15,1000,402.253138
120.3,1000,408.147275
120.3,1000,414.059189
135.15,1000,419.969251
216.2,1000,425.829299
530.4,1000,431.697186
640.35,1000,437.471685
240.15,1000,443.248502
239.2,1000,448.898721
330.3,1000,454.376397
435.3,1000,459.983583
335.25,1000,465.598405
130.2,1000,471.049129
-526.15,1000,476.480075
235.2,1000,482.067031
240.15,1000,487.698299
327.45,1000,493.275535
430.35,1000,498.879806
125.25,1000,504.452166
317.0,1000,509.831213
433.4,1000,515.20525
307.65,1000,520.615814
519.75,1000,526.011752
430.35,1000,531.394446
25.2,1000,536.774131
130.2,1000,542.111516
225.3,1000,547.518403
534.4,1000,552.93824
425.4,1000,558.431073
125.25,1000,563.918566
426.75,1000,569.418279
330.3,1000,574.957291
415.15,1000,580.579422
211.6,1000,586.251528
622.1,1000,592.022656
707.3,1000,597.826437
200.45,1000,603.793579
513.7,1000,609.627579
5557.5,1000,615.477184
5351.15,1000,621.262073
1428.5,1000,626.916039
550.8,1000,632.534889
430.35,1000,638.112174
118.8,1000,643.713279
125.25,1000,649.248438
330.3,1000,654.76921
535.35,1000,660.204997
656.25,1000,665.584664
430.35,1000,670.835252
479.5,1000,676.252044
386.65,1000,681.647259
188.65,1000,686.886131
429.4,1000,692.064317
720.25,1000,697.332124
425.4,1000,702.591509
328.8,1000,707.908006
419.5,1000,713.185785
179.35,1000,718.612858
440.25,1000,723.969779
325.35,1000,729.360137
540.3,1000,734.69571
339.25,1000,740.055369
580.5,1000,745.340885
610.65,1000,750.666098
334.3,1000,755.953831
430.35,1000,761.27585
534.4,1000,766.544314
430.35,1000,771.731568
296.5,1000,776.967229
825.6,1000,782.214672
525.45,1000,787.462
437.4,1000,792.758871
332.4,1000,798.034925
620.55,1000,803.335723
525.45,1000,808.52516
224.35,1000,813.624058
502.05,1000,818.719086
407.15,1000,823.982792
299.9,1000,829.178476
524.9,1000,834.472934
432.45,1000,839.936213
526.6,1000,845.596235
307.85,1000,851.249588
709.2,1000,857.119185
434.35,1000,862.932894
330.3,1000,868.856662
717.4,1000,874.693282
4878.2,1000,881.261785
