#{"t_start": 1761602797.7592862, "env_id": "None"}
r,l,t
1330.1,1000,7.005081
1706.75,1000,13.158517
1671.0,1000,19.354434
1964.95,1000,25.475319
845.45,1000,31.660426
2500.65,1000,37.861672
2323.95,1000,44.073978
1757.85,1000,50.255435
880.7,1000,56.493886
198.25,1000,62.688129
-411.3,1000,68.945868
-216.85,1000,75.166437
-676.2,1000,81.464437
-989.6,1000,87.640132
-634.35,1000,93.682048
-573.15,1000,99.632725
-745.0,1000,105.564639
-75.7,1000,111.435108
-381.4,1000,117.253991
-101.35,1000,123.087759
-365.15,1000,128.738964
-202.6,1000,134.387233
-427.85,1000,139.843134
-504.3,1000,145.324423
-400.0,1000,150.615291
-396.45,1000,155.961154
-201.7,1000,161.232642
-222.1,1000,166.509176
-180.0,1000,171.71199
-66.6,1000,176.909895
-292.65,1000,182.050246
4950.1,1000,187.307228
5273.8,1000,192.487841
4440.45,1000,197.770607
4948.0,1000,203.015897
5181.0,1000,208.196011
5180.95,1000,213.322423
5405.7,1000,218.502032
5637.6,1000,223.662521
1138.45,1000,228.861821
-40.35,1000,234.146014
-138.25,1000,239.633651
265.65,1000,245.076271
196.95,1000,250.665958
181.05,1000,256.344237
194.9,1000,262.043015
172.1,1000,267.821144
295.0,1000,273.751782
229.25,1000,279.654224
239.9,1000,285.611014
445.5,1000,291.509142
347.35,1000,297.466939
182.9,1000,303.391894
609.9,1000,309.28815
517.85,1000,315.216845
430.35,1000,321.077914
428.45,1000,326.891456
-15.8,1000,332.554059
130.2,1000,338.258342
430.35,1000,343.944659
416.5,1000,349.687204
139.15,1000,355.347701
123.35,1000,361.103138
335.25,1000,366.913081
431.7,1000,372.750573
30.15,1000,378.734465
571.75,1000,384.587745
421.6,1000,390.518846
431.5,1000,396.345197
227.45,1000,402.252138
321.75,1000,408.146275
319.45,1000,414.059198
334.5,1000,419.968251
635.4,1000,425.828299
423.5,1000,431.696186
529.45,1000,437.471684
435.3,1000,443.248502
524.7,1000,448.898724
340.2,1000,454.376397
520.5,1000,459.982583
640.35,1000,465.597404
423.8,1000,471.048129
530.4,1000,476.48058
420.45,1000,482.066534
219.6,1000,487.697299
125.25,1000,493.274535
535.35,1000,498.878805
5319.1,1000,504.452166
6314.15,1000,509.830213
6329.7,1000,515.205249
6124.9,1000,520.616323
837.75,1000,526.010751
317.25,1000,531.394446
-712.85,1000,536.774131
335.25,1000,542.111516
340.2,1000,547.517403
332.4,1000,552.938744
-11.15,1000,558.431073
330.3,1000,563.91857
424.45,1000,569.418279
659.25,1000,574.957296
524.5,1000,580.579421
404.1,1000,586.250527
420.45,1000,592.021656
39.1,1000,597.825437
125.25,1000,603.792579
224.35,1000,609.626579
438.35,1000,615.476687
834.55,1000,621.261073
435.3,1000,626.915039
425.4,1000,632.534889
125.25,1000,638.111174
225.3,1000,643.712279
409.6,1000,649.247438
530.4,1000,654.769211
634.45,1000,660.203997
424.45,1000,665.583664
325.35,1000,670.834252
430.35,1000,676.252043
229.3,1000,681.646762
124.3,1000,686.886131
429.6,1000,692.064317
433.4,1000,697.331124
419.5,1000,702.591517
435.3,1000,707.90801
380.75,1000,713.184785
356.45,1000,718.611857
530.6,1000,723.969781
224.35,1000,729.360139
740.4,1000,734.69471
826.75,1000,740.054369
325.35,1000,745.340885
630.45,1000,750.666608
234.25,1000,755.952831
235.2,1000,761.27485
635.4,1000,766.543314
424.45,1000,771.731567
630.45,1000,776.966733
535.35,1000,782.213672
5867.65,1000,787.462
5227.7,1000,792.758874
1228.4,1000,798.034925
631.05,1000,803.334723
534.55,1000,808.52516
428.45,1000,813.623058
230.25,1000,818.71909
127.35,1000,823.982792
335.25,1000,829.177476
230.25,1000,834.472934
245.25,1000,839.936213
135.15,1000,845.595234
515.75,1000,851.249572
230.25,1000,857.118185
229.5,1000,862.931893
630.45,1000,868.855662
688.5,1000,874.692281
240.15,1000,881.260785
