#{"t_start": 1761602797.7402651, "env_id": "None"}
r,l,t
1114.3,1000,7.013585
1012.35,1000,13.168026
1291.7,1000,19.362944
933.15,1000,25.48283
2012.15,1000,31.667934
2058.85,1000,37.870173
1777.6,1000,44.082475
2225.15,1000,50.263757
1373.25,1000,56.502383
2652.5,1000,62.695632
2387.0,1000,68.954869
2929.1,1000,75.174946
3404.35,1000,81.471945
2903.3,1000,87.64904
3425.95,1000,93.68955
889.15,1000,99.641657
-513.9,1000,105.573148
-431.1,1000,111.441617
-282.75,1000,117.262503
-365.85,1000,123.096264
-594.05,1000,128.747444
-696.55,1000,134.39674
-498.45,1000,139.84652
-386.15,1000,145.332935
-595.0,1000,150.625309
-521.85,1000,155.970657
-394.7,1000,161.242142
-606.65,1000,166.519103
97.05,1000,171.720435
-57.4,1000,176.920382
61.45,1000,182.060084
-276.65,1000,187.317151
-162.6,1000,192.497349
-311.3,1000,197.780123
-95.55,1000,203.024906
-261.5,1000,208.204006
-80.0,1000,213.330358
68.65,1000,218.512517
-269.35,1000,223.67203
268.4,1000,228.871333
-65.2,1000,234.155522
18.85,1000,239.641158
244.6,1000,245.085291
254.85,1000,250.674972
308.9,1000,256.353749
609.8,1000,262.051512
230.15,1000,267.83065
336.9,1000,273.761291
188.35,1000,279.663732
326.3,1000,285.619509
277.85,1000,291.517114
296.05,1000,297.475444
87.0,1000,303.399863
150.25,1000,309.297662
376.8,1000,315.225351
420.85,1000,321.087424
426.75,1000,326.901462
424.45,1000,332.561001
14.55,1000,338.266566
133.25,1000,343.954169
519.55,1000,349.695716
304.65,1000,355.356379
123.35,1000,361.111651
6315.0,1000,366.922057
5695.85,1000,372.760085
5618.8,1000,378.743477
6398.5,1000,384.595249
5986.65,1000,390.528362
6658.6,1000,396.354195
6208.0,1000,402.261649
6330.35,1000,408.155782
846.85,1000,414.068683
442.5,1000,419.977762
355.35,1000,425.838181
110.4,1000,431.705692
100.75,1000,437.479197
123.75,1000,443.257359
330.3,1000,448.908235
29.4,1000,454.385414
120.3,1000,459.992094
235.2,1000,465.606898
47.55,1000,471.058085
-79.8,1000,476.487594
220.35,1000,482.075044
335.25,1000,487.707127
430.35,1000,493.284041
530.4,1000,498.889315
630.45,1000,504.461069
412.85,1000,509.838205
635.4,1000,515.21276
715.85,1000,520.625192
194.35,1000,526.020264
126.4,1000,531.402956
534.4,1000,536.783637
35.1,1000,542.120191
425.4,1000,547.527331
225.3,1000,552.947753
516.15,1000,558.439584
227.6,1000,563.928078
515.0,1000,569.427213
330.3,1000,574.966809
390.05,1000,580.587924
491.6,1000,586.259035
225.3,1000,592.031172
329.35,1000,597.835086
619.6,1000,603.801093
635.4,1000,609.635069
421.6,1000,615.485181
475.5,1000,621.27159
420.45,1000,626.924546
524.5,1000,632.543396
335.25,1000,638.12066
630.45,1000,643.720791
339.25,1000,649.255942
394.05,1000,654.77817
235.2,1000,660.214512
119.35,1000,665.594173
234.25,1000,670.843246
440.25,1000,676.261552
5073.9,1000,681.656275
5762.9,1000,686.895124
919.05,1000,692.072828
806.4,1000,697.340627
334.3,1000,702.600015
530.4,1000,707.917524
370.5,1000,713.195293
535.35,1000,718.621375
422.2,1000,723.978292
430.35,1000,729.368632
335.25,1000,734.704215
830.55,1000,740.06387
520.5,1000,745.350391
524.5,1000,750.674611
230.25,1000,755.962346
235.2,1000,761.285359
420.45,1000,766.553821
24.25,1000,771.741064
433.4,1000,776.976242
425.4,1000,782.22319
335.25,1000,787.47151
435.3,1000,792.768384
323.45,1000,798.043442
410.75,1000,803.345561
233.3,1000,808.534114
473.2,1000,813.632572
330.3,1000,818.727614
630.45,1000,823.990299
324.4,1000,829.18542
622.65,1000,834.481446
323.85,1000,839.945225
333.35,1000,845.604189
404.5,1000,851.25808
230.25,1000,857.128703
323.65,1000,862.939389
529.45,1000,868.864176
592.8,1000,874.701785
-60.0,1000,881.269299
