#{"t_start": 1761602797.755283, "env_id": "None"}
r,l,t
1215.85,1000,7.007075
1634.35,1000,13.16052
1295.2,1000,19.357439
1746.2,1000,25.476322
1315.95,1000,31.661425
2338.7,1000,37.863669
2064.3,1000,44.075981
2316.7,1000,50.257253
2435.35,1000,56.49589
2454.75,1000,62.688622
2941.85,1000,68.948367
2774.8,1000,75.167935
232.45,1000,81.466439
-368.6,1000,87.642128
297.75,1000,93.684052
-800.5,1000,99.634728
-489.4,1000,105.566641
-273.85,1000,111.437111
-583.6,1000,117.255994
-772.05,1000,123.089245
-537.35,1000,128.740968
-199.9,1000,134.388726
-105.2,1000,139.843137
-477.4,1000,145.326426
-631.55,1000,150.618295
-524.2,1000,155.963156
-141.3,1000,161.234647
-90.0,1000,166.511178
-99.8,1000,171.713989
-184.45,1000,176.91189
-749.95,1000,182.052245
54.8,1000,187.309133
71.45,1000,192.489335
-452.2,1000,197.772608
-18.55,1000,203.0179
-284.85,1000,208.198508
91.6,1000,213.324426
-136.15,1000,218.504034
-163.25,1000,223.664524
-181.9,1000,228.863824
12.3,1000,234.148514
77.1,1000,239.634653
327.1,1000,245.078267
220.9,1000,250.667968
283.8,1000,256.34724
153.95,1000,262.04501
6056.6,1000,267.82314
5815.35,1000,273.754785
5704.75,1000,279.656228
5739.55,1000,285.613018
5866.25,1000,291.511141
6270.1,1000,297.468433
5697.4,1000,303.393897
5965.45,1000,309.290147
994.2,1000,315.218345
305.7,1000,321.079912
35.1,1000,326.89446
335.25,1000,332.556062
529.45,1000,338.261345
125.25,1000,343.946663
30.15,1000,349.688699
35.1,1000,355.349368
-64.95,1000,361.105142
228.55,1000,366.915083
235.2,1000,372.752574
535.35,1000,378.736964
30.15,1000,384.589241
25.2,1000,390.520847
319.45,1000,396.347208
259.05,1000,402.254141
335.25,1000,408.148773
539.5,1000,414.061193
230.25,1000,419.970249
240.15,1000,425.830162
20.25,1000,431.698684
335.25,1000,437.473688
123.35,1000,443.250349
34.15,1000,448.90072
35.1,1000,454.3784
215.4,1000,459.984594
425.4,1000,465.59889
35.1,1000,471.050067
625.7,1000,476.482078
-64.95,1000,482.068033
235.2,1000,487.699117
-69.9,1000,493.277539
334.3,1000,498.8808
235.2,1000,504.454169
425.8,1000,509.832211
579.0,1000,515.207252
415.7,1000,520.618817
322.5,1000,526.012753
530.4,1000,531.396449
235.2,1000,536.776134
435.3,1000,542.113519
330.3,1000,547.520321
324.4,1000,552.940238
512.35,1000,558.433077
330.3,1000,563.920565
435.3,1000,569.420202
324.6,1000,574.95879
495.8,1000,580.580417
6098.05,1000,586.252527
6079.15,1000,592.024659
946.45,1000,597.827439
245.55,1000,603.794582
613.35,1000,609.629079
320.4,1000,615.479187
-60.0,1000,621.264076
471.3,1000,626.917042
345.3,1000,632.536893
129.25,1000,638.114178
225.3,1000,643.714283
524.5,1000,649.248932
30.15,1000,654.771214
525.45,1000,660.207
504.7,1000,665.586667
325.35,1000,670.836255
540.3,1000,676.254046
420.45,1000,681.648263
234.45,1000,686.888135
530.4,1000,692.06632
439.3,1000,697.333121
329.35,1000,702.593512
425.4,1000,707.909506
416.85,1000,713.187788
505.3,1000,718.613861
135.15,1000,723.971785
526.6,1000,729.36114
429.4,1000,734.696713
340.2,1000,740.056371
335.25,1000,745.342886
225.3,1000,750.669101
340.2,1000,755.954843
235.2,1000,761.277343
523.55,1000,766.545317
419.5,1000,771.73357
229.3,1000,776.968224
330.3,1000,782.216676
335.25,1000,787.464003
340.2,1000,792.760869
239.2,1000,798.036928
520.5,1000,803.337734
225.3,1000,808.527163
410.0,1000,813.625068
132.7,1000,818.721089
340.2,1000,823.984787
229.3,1000,829.179455
226.45,1000,834.474937
332.4,1000,839.938216
525.45,1000,845.598238
120.3,1000,851.251571
6128.95,1000,857.121188
6100.25,1000,862.93388
1102.8,1000,868.857672
575.7,1000,874.694284
140.1,1000,881.262795
