#{"t_start": 1761602797.762288, "env_id": "None"}
r,l,t
789.9,1000,7.004112
660.75,1000,13.157517
1391.35,1000,19.353961
524.8,1000,25.47382
1872.1,1000,31.659424
2630.2,1000,37.860664
2238.9,1000,44.07197
2395.8,1000,50.254938
1929.05,1000,56.492884
2439.1,1000,62.686126
1006.35,1000,68.944872
-181.0,1000,75.165438
-723.65,1000,81.462939
-818.1,1000,87.63913
-688.2,1000,93.68004
-620.3,1000,99.631716
-537.7,1000,105.563141
-662.55,1000,111.43361
-337.7,1000,117.25428
-189.95,1000,123.086762
-380.5,1000,128.737962
-550.9,1000,134.386229
-27.4,1000,139.842132
-240.0,1000,145.322925
-854.15,1000,150.614426
-402.85,1000,155.959152
-188.1,1000,161.231633
-268.45,1000,166.509173
-292.0,1000,171.709988
-123.4,1000,176.908885
-499.9,1000,182.049244
-88.35,1000,187.306227
-50.75,1000,192.48634
-360.65,1000,197.769604
178.35,1000,203.014404
62.0,1000,208.195013
49.35,1000,213.320422
5216.15,1000,218.501022
5418.0,1000,223.661519
5783.3,1000,228.860818
5765.65,1000,234.145017
5435.15,1000,239.631649
5318.7,1000,245.075511
5828.35,1000,250.664025
6148.3,1000,256.343738
5668.25,1000,262.041008
5704.2,1000,267.820143
737.95,1000,273.75078
123.15,1000,279.653222
189.7,1000,285.609012
269.95,1000,291.50714
174.85,1000,297.464937
225.9,1000,303.389892
508.7,1000,309.286152
430.35,1000,315.214845
515.55,1000,321.076916
435.3,1000,326.890454
424.65,1000,332.552057
330.3,1000,338.257344
325.35,1000,343.943162
538.4,1000,349.68621
325.35,1000,355.346699
420.45,1000,361.102136
230.25,1000,366.912084
21.6,1000,372.749571
432.45,1000,378.732468
220.35,1000,384.585747
320.4,1000,390.517843
129.25,1000,396.343202
323.45,1000,402.251136
510.45,1000,408.145278
430.55,1000,414.057186
485.4,1000,419.966249
628.55,1000,425.827297
430.35,1000,431.695189
429.4,1000,437.469683
419.5,1000,443.2465
225.3,1000,448.898722
635.4,1000,454.374902
415.5,1000,459.981589
435.3,1000,465.597406
335.25,1000,471.04713
425.4,1000,476.479584
730.5,1000,482.065533
340.2,1000,487.6963
335.25,1000,493.274059
105.7,1000,498.877803
430.35,1000,504.450164
420.85,1000,509.829205
635.4,1000,515.203749
414.55,1000,520.614328
622.65,1000,526.009749
333.35,1000,531.392443
535.35,1000,536.772129
435.3,1000,542.110515
6214.55,1000,547.516402
6589.2,1000,552.937747
877.05,1000,558.429079
73.55,1000,563.916568
540.6,1000,569.416276
340.2,1000,574.956293
524.5,1000,580.577421
454.2,1000,586.249526
210.1,1000,592.020653
129.45,1000,597.823938
320.4,1000,603.791578
330.3,1000,609.625586
225.3,1000,615.474689
230.25,1000,621.260079
532.5,1000,626.913541
430.35,1000,632.533392
-64.95,1000,638.110179
730.5,1000,643.711277
525.45,1000,649.246435
530.4,1000,654.76821
340.2,1000,660.201995
525.45,1000,665.583165
503.05,1000,670.83325
335.25,1000,676.250041
515.55,1000,681.644764
129.25,1000,686.88442
735.45,1000,692.062315
430.35,1000,697.330115
235.2,1000,702.589507
332.4,1000,707.906012
318.5,1000,713.184291
630.45,1000,718.610856
335.25,1000,723.967779
320.4,1000,729.358137
338.3,1000,734.693219
529.45,1000,740.053366
311.85,1000,745.338883
185.25,1000,750.664614
635.4,1000,755.951838
425.4,1000,761.274401
294.75,1000,766.542363
533.45,1000,771.729566
240.15,1000,776.964732
425.4,1000,782.21167
320.4,1000,787.459998
320.4,1000,792.756872
139.15,1000,798.033433
420.45,1000,803.334237
530.4,1000,808.523662
172.5,1000,813.622063
5787.85,1000,818.717088
6288.4,1000,823.98079
932.7,1000,829.17648
730.5,1000,834.470932
256.45,1000,839.934719
330.3,1000,845.594291
139.15,1000,851.24857
30.15,1000,857.117182
309.2,1000,862.930875
425.8,1000,868.855169
160.9,1000,874.69128
140.1,1000,881.259783
