#{"t_start": 1761602797.7612884, "env_id": "None"}
r,l,t
1475.3,1000,7.005112
1185.75,1000,13.158517
892.2,1000,19.35496
474.9,1000,25.47482
999.15,1000,31.660424
-287.0,1000,37.861664
-950.95,1000,44.072969
71.25,1000,50.255938
2324.15,1000,56.493883
2479.65,1000,62.687126
2503.75,1000,68.945872
1640.1,1000,75.165441
1830.45,1000,81.463939
-455.05,1000,87.64013
-266.35,1000,93.68104
-881.4,1000,99.632715
-333.2,1000,105.564141
-619.95,1000,111.434609
-255.65,1000,117.253988
-681.55,1000,123.087762
-218.15,1000,128.737962
-344.85,1000,134.387229
-284.8,1000,139.843132
-265.5,1000,145.323925
-374.7,1000,150.615425
-106.75,1000,155.960151
-775.8,1000,161.232633
-94.6,1000,166.510173
-121.7,1000,171.710988
-96.9,1000,176.908885
-594.05,1000,182.049244
-165.75,1000,187.307227
-137.6,1000,192.487339
-158.7,1000,197.770604
-135.35,1000,203.014398
32.25,1000,208.196012
-32.25,1000,213.321421
5526.75,1000,218.502022
5236.55,1000,223.661519
5759.25,1000,228.860818
5787.6,1000,234.146017
5843.9,1000,239.632649
5542.55,1000,245.076511
5749.2,1000,250.665025
6011.55,1000,256.344235
6067.95,1000,262.042007
6106.65,1000,267.821142
539.55,1000,273.75178
239.65,1000,279.654222
100.6,1000,285.610012
216.0,1000,291.50814
153.75,1000,297.465937
605.7,1000,303.390892
204.55,1000,309.287151
430.35,1000,315.215845
440.25,1000,321.077915
125.25,1000,326.891454
125.25,1000,332.553056
325.35,1000,338.258344
30.15,1000,343.944161
425.4,1000,349.686202
334.3,1000,355.346699
524.5,1000,361.102136
228.35,1000,366.913084
440.25,1000,372.750571
230.25,1000,378.733468
639.4,1000,384.586747
222.65,1000,390.518842
425.4,1000,396.344202
435.3,1000,402.252136
332.4,1000,408.146277
629.5,1000,414.058186
484.45,1000,419.967249
635.4,1000,425.828297
420.65,1000,431.695189
440.25,1000,437.470682
339.25,1000,443.2475
435.3,1000,448.899722
735.45,1000,454.375902
534.4,1000,459.981589
135.15,1000,465.598405
335.25,1000,471.04813
621.7,1000,476.480583
235.2,1000,482.065534
825.6,1000,487.696296
625.5,1000,493.275058
634.45,1000,498.878803
475.5,1000,504.451163
509.3,1000,509.830205
535.35,1000,515.204749
535.35,1000,520.615327
388.9,1000,526.010749
130.2,1000,531.393443
325.35,1000,536.773129
640.35,1000,542.111514
6221.35,1000,547.517401
6105.0,1000,552.937747
489.75,1000,558.430078
435.15,1000,563.917567
430.35,1000,569.417276
488.4,1000,574.957293
429.4,1000,580.578421
317.55,1000,586.249525
330.3,1000,592.021653
325.35,1000,597.824938
420.45,1000,603.792577
429.4,1000,609.626585
335.25,1000,615.475688
12.6,1000,621.261078
430.35,1000,626.914541
325.35,1000,632.534392
235.2,1000,638.111179
330.3,1000,643.712276
430.35,1000,649.247435
129.25,1000,654.768209
625.5,1000,660.202995
234.25,1000,665.584165
435.3,1000,670.83325
415.5,1000,676.251041
520.5,1000,681.645764
332.4,1000,686.88542
535.35,1000,692.063314
530.4,1000,697.330115
220.35,1000,702.590507
425.4,1000,707.907012
419.9,1000,713.185291
630.45,1000,718.610856
240.15,1000,723.968779
520.9,1000,729.359137
335.25,1000,734.694219
330.3,1000,740.053366
535.35,1000,745.339882
430.35,1000,750.665614
320.6,1000,755.951837
25.2,1000,761.275401
334.3,1000,766.543363
425.4,1000,771.730565
334.3,1000,776.965732
524.5,1000,782.212669
211.25,1000,787.460998
531.55,1000,792.757872
285.3,1000,798.032923
735.45,1000,803.335237
524.5,1000,808.524661
304.65,1000,813.622055
6325.2,1000,818.718088
5503.85,1000,823.98179
6321.2,1000,829.17748
922.9,1000,834.471932
590.7,1000,839.935718
335.25,1000,845.595291
530.55,1000,851.24857
130.2,1000,857.118182
525.45,1000,862.931874
232.35,1000,868.855165
610.5,1000,874.692279
140.1,1000,881.259783
