#{"t_start": 1761602797.7632878, "env_id": "None"}
r,l,t
923.15,1000,7.004113
771.35,1000,13.157518
805.95,1000,19.353962
1488.3,1000,25.473825
2227.1,1000,31.659425
2267.7,1000,37.860664
1935.6,1000,44.071971
2194.85,1000,50.254941
2024.4,1000,56.493264
2296.5,1000,62.686127
1112.4,1000,68.94487
2366.1,1000,75.165439
2217.6,1000,81.462945
1616.2,1000,87.63913
-22.7,1000,93.68004
-593.6,1000,99.630716
-725.65,1000,105.563146
-529.4,1000,111.433616
-578.95,1000,117.254288
-394.3,1000,123.086762
-538.7,1000,128.736962
-597.7,1000,134.386231
-661.15,1000,139.842134
-179.0,1000,145.322931
-565.4,1000,150.614426
-254.65,1000,155.959152
-175.1,1000,161.230633
-578.95,1000,166.509175
-630.55,1000,171.709988
-474.85,1000,176.907885
-276.9,1000,182.048244
114.5,1000,187.306228
-321.15,1000,192.486344
-400.85,1000,197.769605
-86.3,1000,203.014412
-608.8,1000,208.195017
14.65,1000,213.320422
-58.15,1000,218.501022
-108.1,1000,223.660519
-200.5,1000,228.860819
268.85,1000,234.145022
-30.55,1000,239.63065
-62.95,1000,245.075511
6.7,1000,250.664027
6321.8,1000,256.342738
5642.0,1000,262.041007
5543.9,1000,267.820143
5536.2,1000,273.750781
5945.8,1000,279.652726
6060.35,1000,285.609012
6328.8,1000,291.50714
6120.35,1000,297.464941
6146.7,1000,303.389892
614.15,1000,309.286152
510.6,1000,315.214844
-10.15,1000,321.076916
35.1,1000,326.890455
-84.75,1000,332.552569
24.25,1000,338.257344
220.35,1000,343.943167
135.15,1000,349.68521
129.25,1000,355.346699
340.2,1000,361.101136
24.25,1000,366.912583
-60.0,1000,372.749571
235.2,1000,378.732971
-79.8,1000,384.585747
29.2,1000,390.517844
-74.85,1000,396.343332
29.4,1000,402.251136
-10.2,1000,408.145282
-81.7,1000,414.057194
330.3,1000,419.966753
234.25,1000,425.8273
330.3,1000,431.695193
630.45,1000,437.469685
328.4,1000,443.246501
325.35,1000,448.898723
-60.95,1000,454.374906
335.25,1000,459.980589
340.2,1000,465.597406
135.15,1000,471.04713
425.4,1000,476.479583
514.6,1000,482.065535
230.25,1000,487.695301
525.45,1000,493.274058
430.35,1000,498.877804
516.7,1000,504.450164
624.55,1000,509.829204
414.95,1000,515.203754
230.0,1000,520.614328
189.9,1000,526.00975
440.25,1000,531.392443
18.55,1000,536.772635
-69.75,1000,542.110514
440.25,1000,547.516409
440.25,1000,552.937747
490.35,1000,558.429078
216.75,1000,563.916568
229.3,1000,569.416284
138.2,1000,574.956292
5821.0,1000,580.577423
5946.5,1000,586.249526
724.95,1000,592.020654
265.35,1000,597.823944
240.3,1000,603.792082
244.25,1000,609.625585
419.7,1000,615.474693
340.2,1000,621.260079
425.4,1000,626.913546
225.3,1000,632.533397
239.2,1000,638.110172
535.35,1000,643.711285
535.35,1000,649.246436
420.45,1000,654.76721
335.25,1000,660.2045
409.6,1000,665.58317
225.3,1000,670.832754
420.45,1000,676.250042
625.5,1000,681.644768
129.45,1000,686.884417
118.6,1000,692.062315
288.35,1000,697.329115
228.35,1000,702.589508
330.3,1000,707.906012
325.35,1000,713.184291
520.5,1000,718.609856
330.3,1000,723.967779
530.4,1000,729.358137
634.45,1000,734.693225
328.4,1000,740.05287
240.15,1000,745.338883
493.7,1000,750.664624
723.65,1000,755.952355
370.5,1000,761.274402
430.35,1000,766.542401
515.95,1000,771.729566
335.25,1000,776.964734
435.3,1000,782.21218
124.3,1000,787.459999
326.5,1000,792.756873
230.25,1000,798.032434
416.85,1000,803.334237
335.25,1000,808.523665
524.5,1000,813.621063
518.6,1000,818.717088
335.25,1000,823.98079
231.6,1000,829.176473
430.35,1000,834.470932
735.45,1000,839.934722
435.3,1000,845.594291
6352.75,1000,851.24757
6315.2,1000,857.117191
525.85,1000,862.930874
235.2,1000,868.855168
240.3,1000,874.69128
140.1,1000,881.258783
