#{"t_start": 1761602797.7457702, "env_id": "None"}
r,l,t
1275.55,1000,7.011589
524.9,1000,13.164529
1519.45,1000,19.360947
1073.5,1000,25.480836
825.3,1000,31.665431
1353.45,1000,37.867668
2366.65,1000,44.079481
2145.55,1000,50.261758
2601.95,1000,56.500404
2807.75,1000,62.694135
2575.45,1000,68.95288
2144.85,1000,75.172447
1570.5,1000,81.469944
-472.4,1000,87.646543
-178.3,1000,93.688046
-229.05,1000,99.638152
-381.95,1000,105.570146
-476.55,1000,111.439618
-678.6,1000,117.259502
-796.35,1000,123.093759
-209.0,1000,128.74494
-584.05,1000,134.394239
-281.45,1000,139.844596
-199.9,1000,145.330939
-481.95,1000,150.622808
-325.2,1000,155.968152
-433.6,1000,161.24015
-481.25,1000,166.51659
-463.5,1000,171.717923
-597.5,1000,176.916884
-694.55,1000,182.057579
-146.35,1000,187.314646
-90.8,1000,192.494848
-182.25,1000,197.777618
130.6,1000,203.022413
-228.65,1000,208.202008
44.0,1000,213.328854
58.25,1000,218.509532
-95.0,1000,223.670029
-11.4,1000,228.867829
151.0,1000,234.153027
-154.6,1000,239.638654
124.15,1000,245.082779
-75.05,1000,250.67248
5619.0,1000,256.351753
5956.6,1000,262.049517
5998.7,1000,267.828146
6142.8,1000,273.758785
5733.65,1000,279.660736
5834.0,1000,285.617004
6124.9,1000,291.514618
713.85,1000,297.472946
44.9,1000,303.398353
360.2,1000,309.294156
742.25,1000,315.222868
138.2,1000,321.08492
235.2,1000,326.897956
25.2,1000,332.560588
230.25,1000,338.264062
435.3,1000,343.951172
-64.95,1000,349.693211
230.25,1000,355.353882
30.15,1000,361.10965
120.3,1000,366.918552
135.15,1000,372.757581
30.15,1000,378.740476
230.25,1000,384.593757
435.3,1000,390.525864
40.05,1000,396.351713
235.2,1000,402.258145
35.1,1000,408.153286
220.35,1000,414.065178
140.1,1000,419.975258
440.25,1000,425.834682
34.15,1000,431.703197
135.15,1000,437.476694
202.15,1000,443.254854
530.4,1000,448.90573
-64.95,1000,454.382911
430.35,1000,459.988595
430.35,1000,465.604395
125.25,1000,471.05558
235.2,1000,476.485083
625.5,1000,482.072546
429.4,1000,487.703622
130.2,1000,493.282047
230.25,1000,498.88581
325.35,1000,504.458573
531.55,1000,509.836701
225.3,1000,515.210764
316.8,1000,520.622828
427.7,1000,526.01776
530.4,1000,531.400962
228.35,1000,536.780643
430.35,1000,542.116686
835.5,1000,547.524826
430.35,1000,552.945249
201.75,1000,558.437081
425.4,1000,563.924575
6369.45,1000,569.424715
5765.9,1000,574.964303
5911.25,1000,580.585419
1127.35,1000,586.257529
540.3,1000,592.028661
434.35,1000,597.831951
540.3,1000,603.797587
130.2,1000,609.633591
327.65,1000,615.4827
540.3,1000,621.268085
435.3,1000,626.922551
525.45,1000,632.541404
520.5,1000,638.118165
225.3,1000,643.718287
135.15,1000,649.254443
429.4,1000,654.775665
728.6,1000,660.211511
224.35,1000,665.591176
435.3,1000,670.84076
135.15,1000,676.258046
335.25,1000,681.652775
523.95,1000,686.891648
435.3,1000,692.070829
530.4,1000,697.338122
135.15,1000,702.596517
230.25,1000,707.914019
130.2,1000,713.192301
208.4,1000,718.618879
540.3,1000,723.975789
429.4,1000,729.365127
338.3,1000,734.70222
230.25,1000,740.060883
315.45,1000,745.347886
527.75,1000,750.671615
430.35,1000,755.959841
319.85,1000,761.282864
515.75,1000,766.550826
438.35,1000,771.738558
630.45,1000,776.973736
429.4,1000,782.220187
516.15,1000,787.468004
125.45,1000,792.764879
530.4,1000,798.041442
333.35,1000,803.343246
424.45,1000,808.531676
530.4,1000,813.630572
324.4,1000,818.725092
429.4,1000,823.986794
410.4,1000,829.183967
234.25,1000,834.47894
436.45,1000,839.942729
5134.5,1000,845.602751
6234.2,1000,851.255577
997.2,1000,857.125207
228.35,1000,862.936885
30.15,1000,868.862179
425.4,1000,874.698283
40.05,1000,881.267792
