#{"t_start": 1761602797.7572875, "env_id": "None"}
r,l,t
1558.9,1000,7.006073
1407.95,1000,13.159516
1600.8,1000,19.356433
411.95,1000,25.475318
1217.35,1000,31.661425
1601.4,1000,37.862664
-303.55,1000,44.073977
-499.9,1000,50.256248
-554.2,1000,56.494885
-653.35,1000,62.688122
-868.75,1000,68.946363
-1064.35,1000,75.16693
-753.5,1000,81.465435
-584.85,1000,87.641123
-572.95,1000,93.683047
-741.8,1000,99.633716
-680.3,1000,105.565637
3761.4,1000,111.436106
4052.4,1000,117.25499
3401.55,1000,123.088758
4468.1,1000,128.739955
4224.75,1000,134.388227
4509.55,1000,139.843133
4274.8,1000,145.325422
4681.0,1000,150.61629
952.8,1000,155.96216
172.95,1000,161.233642
-335.45,1000,166.510173
-129.9,1000,171.712989
-287.75,1000,176.910893
-368.8,1000,182.051245
-45.35,1000,187.308136
-111.8,1000,192.488834
-334.3,1000,197.771605
-69.7,1000,203.016896
-507.75,1000,208.196503
118.9,1000,213.323422
236.45,1000,218.50303
534.65,1000,223.66352
-1.25,1000,228.862819
308.95,1000,234.146509
-75.5,1000,239.633649
269.2,1000,245.077263
551.5,1000,250.666964
157.65,1000,256.345236
194.2,1000,262.044007
519.15,1000,267.822135
499.3,1000,273.752781
362.55,1000,279.655223
140.85,1000,285.611013
34.6,1000,291.510136
484.55,1000,297.467933
572.85,1000,303.392892
497.3,1000,309.289147
119.0,1000,315.217348
325.55,1000,321.078912
324.4,1000,326.892455
310.5,1000,332.555057
271.0,1000,338.259341
330.3,1000,343.945658
29.4,1000,349.6882
424.45,1000,355.348364
219.4,1000,361.104137
20.25,1000,366.914079
115.4,1000,372.751571
21.8,1000,378.73496
215.4,1000,384.588739
415.5,1000,390.519844
277.1,1000,396.346196
320.4,1000,402.253137
224.95,1000,408.146769
525.45,1000,414.060188
540.3,1000,419.96925
6138.7,1000,425.829299
6367.7,1000,431.69668
6189.3,1000,437.472683
6233.95,1000,443.249501
5545.85,1000,448.899719
1058.4,1000,454.377396
235.9,1000,459.983582
357.6,1000,465.598396
120.3,1000,471.049137
204.7,1000,476.481074
335.25,1000,482.06703
-69.9,1000,487.698113
118.8,1000,493.276534
129.25,1000,498.8798
118.8,1000,504.453165
624.75,1000,509.831204
307.5,1000,515.206248
220.35,1000,520.616812
14.35,1000,526.01175
435.3,1000,531.395444
525.45,1000,536.775129
340.2,1000,542.112514
539.35,1000,547.518316
335.25,1000,552.939238
540.3,1000,558.431072
227.4,1000,563.919564
213.7,1000,569.419278
535.35,1000,574.958289
628.75,1000,580.57942
610.3,1000,586.251526
405.65,1000,592.022654
435.3,1000,597.826435
229.3,1000,603.793577
440.25,1000,609.628075
538.4,1000,615.477182
530.4,1000,621.262071
332.4,1000,626.916038
435.3,1000,632.535888
439.3,1000,638.112174
520.5,1000,643.713278
320.4,1000,649.248431
525.45,1000,654.770209
430.35,1000,660.204996
130.2,1000,665.584663
530.4,1000,670.835251
135.15,1000,676.252042
425.4,1000,681.647258
171.0,1000,686.88713
403.75,1000,692.065315
535.35,1000,697.332124
535.35,1000,702.592507
515.55,1000,707.909004
290.7,1000,713.186783
5848.4,1000,718.612857
6143.35,1000,723.970778
862.5,1000,729.360135
545.4,1000,734.695709
329.35,1000,740.055367
640.35,1000,745.341884
140.25,1000,750.667097
217.9,1000,755.95383
135.15,1000,761.276849
375.45,1000,766.544313
280.35,1000,771.732566
585.45,1000,776.967227
239.2,1000,782.214671
514.8,1000,787.461999
338.3,1000,792.758865
237.3,1000,798.035923
303.3,1000,803.336722
615.6,1000,808.526159
265.5,1000,813.624063
429.4,1000,818.720085
325.35,1000,823.982783
415.35,1000,829.17845
309.8,1000,834.473933
523.95,1000,839.937212
159.55,1000,845.596233
400.7,1000,851.250586
225.3,1000,857.119184
235.2,1000,862.932875
203.85,1000,868.85666
411.15,1000,874.69328
40.05,1000,881.261783
