#{"t_start": 1761602797.760286, "env_id": "None"}
r,l,t
438.55,1000,7.005073
818.75,1000,13.157517
1359.2,1000,19.354953
860.95,1000,25.474319
2059.45,1000,31.660427
2377.25,1000,37.861666
1585.95,1000,44.072978
1837.6,1000,50.254937
1011.45,1000,56.493886
311.55,1000,62.687129
2388.05,1000,68.945874
2831.3,1000,75.165437
3157.95,1000,81.463437
3062.9,1000,87.640133
3198.3,1000,93.681048
1267.4,1000,99.632718
-503.6,1000,105.563639
-435.3,1000,111.434108
-889.55,1000,117.25399
-565.35,1000,123.087764
-585.55,1000,128.737964
-690.85,1000,134.387233
-542.2,1000,139.842134
-140.1,1000,145.323423
-531.15,1000,150.615299
-102.85,1000,155.960154
-17.8,1000,161.232644
-552.75,1000,166.509177
-515.75,1000,171.71099
-318.55,1000,176.909887
-82.0,1000,182.050246
-604.75,1000,187.307229
-153.85,1000,192.486841
-6.65,1000,197.770606
-89.85,1000,203.0154
250.95,1000,208.196014
-329.3,1000,213.321424
-150.2,1000,218.502031
122.5,1000,223.662521
102.6,1000,228.860821
-119.5,1000,234.146019
416.25,1000,239.632651
470.0,1000,245.076509
140.7,1000,250.664958
20.75,1000,256.344237
299.25,1000,262.042015
206.65,1000,267.821145
5902.0,1000,273.751782
5862.25,1000,279.654224
5860.3,1000,285.610014
6198.95,1000,291.508142
6573.15,1000,297.465939
6413.85,1000,303.390894
6214.85,1000,309.28715
526.15,1000,315.215845
65.4,1000,321.077918
189.7,1000,326.891457
425.4,1000,332.553059
393.3,1000,338.258346
325.35,1000,343.94366
350.75,1000,349.686204
125.25,1000,355.346701
375.45,1000,361.102138
335.25,1000,366.913087
230.25,1000,372.750573
335.25,1000,378.733465
120.3,1000,384.586745
-74.85,1000,390.518845
-69.9,1000,396.344197
-69.9,1000,402.252138
435.3,1000,408.14628
135.15,1000,414.058198
235.2,1000,419.968251
540.3,1000,425.828299
315.45,1000,431.696191
240.15,1000,437.470685
335.25,1000,443.247502
140.1,1000,448.899724
128.3,1000,454.3759
223.4,1000,459.982591
529.45,1000,465.597417
335.25,1000,471.048137
235.2,1000,476.480584
434.35,1000,482.065534
190.2,1000,487.697298
234.25,1000,493.275052
335.25,1000,498.878806
234.25,1000,504.451166
517.85,1000,509.830213
174.8,1000,515.204249
130.2,1000,520.615324
376.55,1000,526.010751
120.3,1000,531.393446
314.7,1000,536.773131
438.35,1000,542.111516
425.4,1000,547.517412
435.3,1000,552.937744
225.3,1000,558.430073
431.5,1000,563.91757
718.15,1000,569.417279
390.3,1000,574.957295
316.45,1000,580.578421
5656.9,1000,586.250527
6167.35,1000,592.021656
649.5,1000,597.825437
635.55,1000,603.792578
220.0,1000,609.626583
234.25,1000,615.475687
330.3,1000,621.261081
32.15,1000,626.914039
740.4,1000,632.533889
225.3,1000,638.111181
152.55,1000,643.712289
130.2,1000,649.247437
530.4,1000,654.768211
530.4,1000,660.203997
334.3,1000,665.583664
384.0,1000,670.834252
235.2,1000,676.251044
524.5,1000,681.645762
434.35,1000,686.885131
525.45,1000,692.063317
529.45,1000,697.331117
320.4,1000,702.590517
-70.75,1000,707.90701
120.3,1000,713.185288
330.3,1000,718.611858
622.85,1000,723.968781
329.35,1000,729.359139
340.2,1000,734.69371
235.2,1000,740.054369
140.1,1000,745.339885
224.35,1000,750.665608
440.25,1000,755.952839
430.35,1000,761.275397
407.9,1000,766.543397
389.35,1000,771.730567
112.35,1000,776.965734
430.35,1000,782.213672
330.3,1000,787.461
525.45,1000,792.757874
325.55,1000,798.033925
723.65,1000,803.335233
480.45,1000,808.52416
625.5,1000,813.623057
235.2,1000,818.71809
435.3,1000,823.981792
230.65,1000,829.177483
624.95,1000,834.471934
331.45,1000,839.935716
315.45,1000,845.595242
526.8,1000,851.248572
6321.0,1000,857.118185
6073.9,1000,862.931876
606.1,1000,868.856167
554.65,1000,874.692281
140.1,1000,881.260785
