#{"t_start": 1761602797.767547, "env_id": "None"}
r,l,t
1566.9,1000,7.003855
1080.8,1000,13.155259
1066.0,1000,19.351708
1595.6,1000,25.47257
2111.75,1000,31.65767
1916.2,1000,37.858915
1919.45,1000,44.069734
1033.15,1000,50.253687
-72.5,1000,56.491009
-673.65,1000,62.684868
-594.5,1000,68.943613
-591.45,1000,75.163187
-754.25,1000,81.461691
-631.3,1000,87.636872
-205.5,1000,93.678295
-745.05,1000,99.629962
-464.35,1000,105.560892
3907.15,1000,111.431362
3717.3,1000,117.252028
3786.6,1000,123.084511
3682.0,1000,128.734703
3786.9,1000,134.383972
803.6,1000,139.84188
-456.1,1000,145.32067
63.55,1000,150.612169
-69.35,1000,155.956396
-102.1,1000,161.228891
166.65,1000,166.506916
-410.1,1000,171.707729
-121.5,1000,176.905633
-333.85,1000,182.045985
58.6,1000,187.303969
-384.75,1000,192.484085
-144.2,1000,197.766346
-213.2,1000,203.012142
206.6,1000,208.193262
-6.35,1000,213.317667
265.05,1000,218.498903
-34.15,1000,223.658769
33.45,1000,228.859068
44.7,1000,234.142763
-74.4,1000,239.629898
234.85,1000,245.073252
312.4,1000,250.661773
296.75,1000,256.341488
46.8,1000,262.039259
161.8,1000,267.817883
36.85,1000,273.748025
360.85,1000,279.650475
427.7,1000,285.606745
334.8,1000,291.504881
646.55,1000,297.462682
600.0,1000,303.388286
400.5,1000,309.283893
530.4,1000,315.212593
335.25,1000,321.074657
434.35,1000,326.8877
429.4,1000,332.55031
17.4,1000,338.255085
115.35,1000,343.940907
492.2,1000,349.683951
39.1,1000,355.34444
128.3,1000,361.099386
228.35,1000,366.910332
239.2,1000,372.746312
424.65,1000,378.730721
589.2,1000,384.583488
433.4,1000,390.515584
430.35,1000,396.341081
530.4,1000,402.249384
6171.8,1000,408.143023
5890.3,1000,414.054935
6241.95,1000,419.964499
5788.15,1000,425.825047
5902.55,1000,431.692934
6554.85,1000,437.467933
6252.45,1000,443.244249
6118.15,1000,448.896464
460.65,1000,454.372648
167.55,1000,459.978856
140.25,1000,465.595146
335.25,1000,471.04487
35.1,1000,476.476324
430.35,1000,482.063275
135.15,1000,487.694041
130.2,1000,493.271801
225.3,1000,498.875545
189.0,1000,504.448409
425.4,1000,509.826952
235.2,1000,515.201494
220.35,1000,520.612076
325.35,1000,526.006491
406.4,1000,531.390236
535.35,1000,536.770377
40.05,1000,542.108764
435.3,1000,547.51415
729.55,1000,552.935489
431.5,1000,558.426819
425.4,1000,563.914309
515.75,1000,569.41353
421.6,1000,574.954033
252.6,1000,580.576161
317.0,1000,586.246267
623.8,1000,592.017899
414.0,1000,597.821684
319.65,1000,603.789827
433.4,1000,609.624334
525.65,1000,615.473433
740.4,1000,621.258929
425.4,1000,626.911791
340.2,1000,632.53114
230.25,1000,638.109419
725.55,1000,643.70911
629.5,1000,649.244177
330.3,1000,654.765957
230.25,1000,660.202248
330.3,1000,665.58214
340.2,1000,670.831499
335.25,1000,676.247775
735.45,1000,681.642509
28.0,1000,686.882159
440.25,1000,692.060621
630.45,1000,697.326864
335.25,1000,702.587256
241.2,1000,707.903753
10.35,1000,713.182036
5849.2,1000,718.610117
6168.0,1000,723.96552
1003.5,1000,729.355877
310.5,1000,734.690967
228.35,1000,740.050618
340.2,1000,745.336624
225.3,1000,750.662884
134.2,1000,755.9501
525.45,1000,761.272142
434.35,1000,766.539695
329.35,1000,771.7283
529.45,1000,776.962483
427.5,1000,782.209927
425.4,1000,787.456739
334.3,1000,792.754613
129.25,1000,798.030181
229.5,1000,803.331985
426.75,1000,808.521912
320.4,1000,813.61933
429.4,1000,818.714829
730.5,1000,823.978043
319.65,1000,829.174216
377.55,1000,834.469181
324.8,1000,839.932464
428.45,1000,845.592039
122.25,1000,851.245311
340.2,1000,857.114924
308.65,1000,862.928135
432.45,1000,868.852909
505.3,1000,874.688524
40.05,1000,881.256525
