#{"t_start": 1761602797.7497792, "env_id": "None"}
r,l,t
707.6,1000,7.009579
535.7,1000,13.163512
1364.75,1000,19.358943
2071.55,1000,25.478826
861.25,1000,31.664422
728.7,1000,37.866164
1859.8,1000,44.078477
2519.7,1000,50.259749
2856.8,1000,56.499394
3045.25,1000,62.692126
2941.5,1000,68.950871
915.9,1000,75.170446
-304.35,1000,81.468943
-257.1,1000,87.645533
-679.25,1000,93.686545
-598.95,1000,99.637222
-421.9,1000,105.569146
-410.3,1000,111.439615
-186.9,1000,117.258498
-541.1,1000,123.092757
-499.9,1000,128.743944
-362.65,1000,134.39223
-543.35,1000,139.844587
-291.6,1000,145.328944
-775.85,1000,150.620806
-138.95,1000,155.965654
-320.0,1000,161.238142
-334.0,1000,166.514581
-601.6,1000,171.716419
-360.55,1000,176.915387
-348.6,1000,182.055577
56.6,1000,187.312637
10.5,1000,192.492839
-173.65,1000,197.775608
-1.15,1000,203.020404
-41.7,1000,208.200999
71.7,1000,213.326932
-278.1,1000,218.507531
-124.8,1000,223.668028
353.6,1000,228.866323
221.55,1000,234.151018
216.4,1000,239.636149
321.2,1000,245.080773
-38.25,1000,250.670472
-1.0,1000,256.349743
303.6,1000,262.047514
5631.2,1000,267.82564
6282.1,1000,273.757285
6100.1,1000,279.658731
6031.65,1000,285.613995
5855.1,1000,291.512602
5945.4,1000,297.470937
6061.75,1000,303.396392
5827.25,1000,309.293147
946.9,1000,315.221849
240.3,1000,321.082912
75.65,1000,326.896455
299.3,1000,332.558565
-74.85,1000,338.263333
55.2,1000,343.949167
135.15,1000,349.69121
-71.8,1000,355.351872
130.2,1000,361.107644
-43.15,1000,366.917586
130.2,1000,372.755571
435.3,1000,378.739469
230.4,1000,384.592742
120.3,1000,390.523854
12.85,1000,396.349715
240.15,1000,402.256645
330.3,1000,408.151278
730.5,1000,414.063177
135.15,1000,419.973249
430.35,1000,425.833666
330.3,1000,431.701188
235.2,1000,437.476187
434.55,1000,443.252853
624.55,1000,448.90372
135.15,1000,454.38091
615.6,1000,459.98809
35.1,1000,465.602393
430.35,1000,471.053571
30.15,1000,476.483074
420.45,1000,482.070545
235.2,1000,487.702621
430.35,1000,493.280042
25.2,1000,498.883801
424.45,1000,504.456671
120.15,1000,509.834698
515.95,1000,515.209755
517.1,1000,520.62082
533.65,1000,526.015751
730.5,1000,531.398954
635.4,1000,536.778638
235.2,1000,542.115676
329.35,1000,547.522817
338.3,1000,552.943238
129.25,1000,558.435576
319.85,1000,563.923565
217.9,1000,569.422706
130.2,1000,574.962293
120.7,1000,580.583418
6349.95,1000,586.255522
5617.8,1000,592.027159
1028.35,1000,597.830943
485.55,1000,603.796081
440.25,1000,609.631584
329.55,1000,615.481691
330.3,1000,621.266587
244.3,1000,626.920546
440.25,1000,632.539397
435.3,1000,638.116675
425.4,1000,643.716786
530.4,1000,649.252436
330.3,1000,654.773656
193.2,1000,660.209504
325.35,1000,665.589171
635.4,1000,670.839759
480.45,1000,676.256552
230.25,1000,681.651766
426.55,1000,686.890637
230.25,1000,692.068823
626.65,1000,697.335617
529.45,1000,702.596013
135.15,1000,707.913009
635.4,1000,713.190292
240.15,1000,718.617366
430.35,1000,723.97478
524.5,1000,729.363117
535.35,1000,734.70021
388.85,1000,740.059876
230.25,1000,745.345885
329.35,1000,750.669605
240.15,1000,755.958339
421.8,1000,761.280855
728.6,1000,766.54882
528.5,1000,771.73606
235.2,1000,776.971735
829.6,1000,782.219182
640.35,1000,787.466499
630.45,1000,792.76387
335.25,1000,798.039433
220.35,1000,803.341238
320.4,1000,808.529668
220.35,1000,813.628566
335.25,1000,818.724084
429.4,1000,823.987289
327.65,1000,829.181958
527.55,1000,834.477437
236.35,1000,839.94072
-48.3,1000,845.600741
120.5,1000,851.254567
6449.3,1000,857.123195
6120.95,1000,862.936379
666.4,1000,868.86117
60.15,1000,874.697784
340.2,1000,881.265784
