#{"t_start": 1761602797.7705503, "env_id": "None"}
r,l,t
893.55,1000,7.001853
1077.4,1000,13.153255
1583.5,1000,19.350704
1570.0,1000,25.471567
1999.25,1000,31.655672
1488.3,1000,37.856912
992.2,1000,44.068739
1707.95,1000,50.252676
2799.5,1000,56.490006
2376.15,1000,62.682865
2921.4,1000,68.942608
2609.85,1000,75.161184
1791.6,1000,81.460687
1617.4,1000,87.635373
118.15,1000,93.677293
-357.45,1000,99.627965
-1043.85,1000,105.559888
-307.8,1000,111.430358
-595.9,1000,117.250025
-322.7,1000,123.082506
-262.25,1000,128.733692
-234.55,1000,134.381969
-584.5,1000,139.840354
-475.9,1000,145.318666
-185.05,1000,150.610166
-519.4,1000,155.954894
-160.5,1000,161.227887
11.7,1000,166.505415
-64.1,1000,171.706234
-259.15,1000,176.904631
-37.4,1000,182.044981
-372.75,1000,187.302965
-353.15,1000,192.482081
180.8,1000,197.765851
2.85,1000,203.010146
-446.7,1000,208.191262
-174.05,1000,213.316669
-99.75,1000,218.4969
307.45,1000,223.656765
-13.8,1000,228.857065
55.55,1000,234.140759
204.5,1000,239.627895
5652.9,1000,245.071249
5691.15,1000,250.66077
6192.1,1000,256.339484
5920.85,1000,262.03726
5492.85,1000,267.815965
6009.25,1000,273.747027
5909.9,1000,279.649472
6135.65,1000,285.60475
453.45,1000,291.502878
773.9,1000,297.461678
190.3,1000,303.387285
394.95,1000,309.281889
823.7,1000,315.211582
5.45,1000,321.072653
35.1,1000,326.8867
230.25,1000,332.548315
730.5,1000,338.253082
325.35,1000,343.939904
85.2,1000,349.681948
35.1,1000,355.342437
125.25,1000,361.098386
225.3,1000,366.908334
635.4,1000,372.744812
35.1,1000,378.728717
234.25,1000,384.582484
330.3,1000,390.51359
30.15,1000,396.339582
640.35,1000,402.248384
429.4,1000,408.14102
230.25,1000,414.052931
440.25,1000,419.963495
340.2,1000,425.824035
330.3,1000,431.690931
430.35,1000,437.465937
418.0,1000,443.242246
310.9,1000,448.894964
124.3,1000,454.370644
334.3,1000,459.976846
335.25,1000,465.594142
330.3,1000,471.042867
225.3,1000,476.475827
429.4,1000,482.062272
340.2,1000,487.692038
234.25,1000,493.270796
525.45,1000,498.873542
311.3,1000,504.447413
118.6,1000,509.825447
425.8,1000,515.199491
216.75,1000,520.611066
357.0,1000,526.005996
315.45,1000,531.389237
429.4,1000,536.768374
330.3,1000,542.106761
635.4,1000,547.512139
181.05,1000,552.933485
519.0,1000,558.424808
6171.45,1000,563.912305
6293.2,1000,569.412535
5939.05,1000,574.953032
6194.55,1000,580.574158
455.95,1000,586.244767
495.6,1000,592.0169
313.0,1000,597.82068
324.4,1000,603.787824
35.1,1000,609.622322
25.5,1000,615.471429
340.2,1000,621.256925
430.35,1000,626.909792
329.35,1000,632.529145
130.2,1000,638.108421
420.45,1000,643.707106
379.45,1000,649.243173
534.4,1000,654.763954
240.15,1000,660.200244
235.2,1000,665.580137
530.4,1000,670.829512
530.4,1000,676.245845
330.3,1000,681.640506
335.25,1000,686.881156
435.3,1000,692.058567
340.2,1000,697.325365
125.25,1000,702.585747
525.45,1000,707.90175
315.45,1000,713.180033
640.35,1000,718.608114
439.3,1000,723.963517
430.35,1000,729.353874
434.35,1000,734.689965
225.3,1000,740.049615
313.4,1000,745.335124
125.25,1000,750.66088
530.4,1000,755.948095
414.95,1000,761.270139
923.75,1000,766.538695
430.35,1000,771.727713
335.25,1000,776.960479
334.3,1000,782.207923
340.2,1000,787.456244
428.45,1000,792.75261
526.6,1000,798.029185
208.75,1000,803.331551
119.35,1000,808.519913
519.55,1000,813.618318
429.4,1000,818.712826
230.25,1000,823.977046
430.35,1000,829.172212
412.85,1000,834.467178
336.4,1000,839.93046
6162.25,1000,845.590036
5614.7,1000,851.244308
1214.25,1000,857.112922
418.65,1000,862.927146
245.25,1000,868.850906
630.45,1000,874.687524
40.05,1000,881.255025
