#{"t_start": 1761602797.7705503, "env_id": "None"}
r,l,t
725.6,1000,7.002852
786.2,1000,13.153255
958.9,1000,19.350704
546.35,1000,25.471567
1645.05,1000,31.656672
2121.6,1000,37.857911
2138.4,1000,44.068739
2820.9,1000,50.252676
2174.65,1000,56.490006
2208.4,1000,62.682865
1439.7,1000,68.943609
-42.55,1000,75.162184
-466.15,1000,81.460687
-410.7,1000,87.636378
-837.4,1000,93.677293
-599.95,1000,99.627965
-647.55,1000,105.559888
-563.75,1000,111.430358
-225.2,1000,117.251028
-122.5,1000,123.083498
-175.1,1000,128.733692
-291.3,1000,134.382969
-359.4,1000,139.840354
-267.95,1000,145.319675
-214.95,1000,150.610166
-346.85,1000,155.955896
-514.25,1000,161.227887
153.9,1000,166.505415
-1.4,1000,171.706234
-591.2,1000,176.905135
-582.15,1000,182.044981
-21.75,1000,187.302965
-235.75,1000,192.483082
-310.85,1000,197.765851
102.9,1000,203.010146
74.85,1000,208.191262
-289.15,1000,213.316669
-179.75,1000,218.4969
-146.4,1000,223.656765
33.65,1000,228.857065
-108.75,1000,234.140759
5637.45,1000,239.628902
5699.2,1000,245.071249
5620.6,1000,250.66077
5273.35,1000,256.339484
5722.35,1000,262.03826
5976.15,1000,267.815965
6139.6,1000,273.747027
6090.05,1000,279.649472
6095.3,1000,285.60475
771.9,1000,291.503878
446.5,1000,297.461678
94.6,1000,303.387285
0.1,1000,309.28289
92.0,1000,315.211582
24.25,1000,321.072653
40.05,1000,326.8867
340.35,1000,332.548315
30.15,1000,338.254082
25.2,1000,343.939904
-69.9,1000,349.681948
520.5,1000,355.342437
-79.8,1000,361.098386
40.05,1000,366.908334
340.2,1000,372.745816
130.2,1000,378.728717
34.15,1000,384.582484
498.65,1000,390.51359
535.35,1000,396.339582
35.1,1000,402.248384
20.25,1000,408.14102
115.35,1000,414.053931
130.2,1000,419.963495
535.35,1000,425.824035
435.3,1000,431.69193
129.25,1000,437.465937
174.4,1000,443.243246
130.2,1000,448.894964
225.3,1000,454.371644
335.25,1000,459.977851
411.15,1000,465.594142
340.2,1000,471.042867
422.55,1000,476.475827
215.4,1000,482.062272
435.3,1000,487.692038
829.6,1000,493.270796
530.4,1000,498.873542
384.4,1000,504.448463
115.0,1000,509.825447
425.4,1000,515.200622
533.45,1000,520.611066
515.75,1000,526.005996
220.35,1000,531.389237
434.35,1000,536.769373
539.35,1000,542.106761
317.2,1000,547.512139
435.3,1000,552.933485
323.65,1000,558.424808
6096.9,1000,563.913306
5654.15,1000,569.412535
783.15,1000,574.953032
334.6,1000,580.574158
301.4,1000,586.245772
380.4,1000,592.0169
173.25,1000,597.82068
625.5,1000,603.787824
165.0,1000,609.622322
191.7,1000,615.471429
435.3,1000,621.25793
530.4,1000,626.910801
130.2,1000,632.530145
25.2,1000,638.108421
134.2,1000,643.707106
430.35,1000,649.243173
160.1,1000,654.763954
139.15,1000,660.201244
415.5,1000,665.580137
21.1,1000,670.829512
125.25,1000,676.246845
320.4,1000,681.641505
33.2,1000,686.881156
123.75,1000,692.058567
335.25,1000,697.325365
379.65,1000,702.586751
525.45,1000,707.90175
282.4,1000,713.180033
425.4,1000,718.608114
624.75,1000,723.963517
519.55,1000,729.354874
235.2,1000,734.689965
335.25,1000,740.049615
625.5,1000,745.335124
510.6,1000,750.66088
740.4,1000,755.948095
435.3,1000,761.270139
330.3,1000,766.538695
334.3,1000,771.727713
135.15,1000,776.961472
330.3,1000,782.208923
240.15,1000,787.456244
422.0,1000,792.75361
515.55,1000,798.029185
715.65,1000,803.331551
420.45,1000,808.519913
620.55,1000,813.618318
630.45,1000,818.712826
428.65,1000,823.977046
314.15,1000,829.172212
5744.0,1000,834.468181
4881.05,1000,839.93046
1769.75,1000,845.59103
415.65,1000,851.244308
340.35,1000,857.113922
475.5,1000,862.927146
322.15,1000,868.850906
214.1,1000,874.687524
140.1,1000,881.256032
