#{"t_start": 1761602797.7665467, "env_id": "None"}
r,l,t
1900.8,1000,7.003855
1103.95,1000,13.156259
1478.25,1000,19.352708
1378.6,1000,25.472571
-130.05,1000,31.657166
1931.1,1000,37.85891
873.1,1000,44.070734
1465.15,1000,50.253688
2671.4,1000,56.492009
2899.15,1000,62.684868
2937.1,1000,68.943613
2460.8,1000,75.163187
1128.65,1000,81.461691
-365.65,1000,87.637872
-454.05,1000,93.678791
-490.7,1000,99.629962
-621.5,1000,105.561892
-554.5,1000,111.432363
-616.05,1000,117.252028
-602.7,1000,123.084502
-496.3,1000,128.735703
-783.1,1000,134.383972
-212.45,1000,139.841876
-248.2,1000,145.32167
-60.8,1000,150.612169
-474.25,1000,155.957396
-100.15,1000,161.229891
-280.4,1000,166.507916
177.1,1000,171.707729
-431.6,1000,176.906634
25.2,1000,182.046985
-144.6,1000,187.304969
-166.9,1000,192.484085
-493.7,1000,197.767346
-461.7,1000,203.012151
-100.25,1000,208.192758
-117.75,1000,213.318668
-42.95,1000,218.498771
121.95,1000,223.658765
74.5,1000,228.859064
439.15,1000,234.142763
47.6,1000,239.629899
-13.9,1000,245.073252
5704.9,1000,250.662774
6079.45,1000,256.341488
5652.3,1000,262.039252
5787.35,1000,267.817883
5708.15,1000,273.749026
6139.4,1000,279.651475
5687.45,1000,285.606746
5800.7,1000,291.505882
948.1,1000,297.463682
371.5,1000,303.388728
-283.7,1000,309.284893
130.2,1000,315.213593
130.2,1000,321.074657
335.25,1000,326.8887
-60.95,1000,332.550311
125.25,1000,338.255085
-70.85,1000,343.941907
335.25,1000,349.683944
135.15,1000,355.34444
24.25,1000,361.100386
12.1,1000,366.910329
35.1,1000,372.747312
40.05,1000,378.730717
225.3,1000,384.584489
325.35,1000,390.515586
40.05,1000,396.341073
240.15,1000,402.250384
230.25,1000,408.143023
330.3,1000,414.055935
229.3,1000,419.965499
425.4,1000,425.826047
33.2,1000,431.69294
519.95,1000,437.467423
-46.6,1000,443.244241
229.3,1000,448.896464
25.2,1000,454.372648
530.4,1000,459.978841
125.25,1000,465.596146
235.2,1000,471.044871
234.25,1000,476.477324
325.35,1000,482.064275
319.5,1000,487.694041
540.3,1000,493.272802
529.65,1000,498.875545
525.65,1000,504.448905
432.45,1000,509.826945
169.6,1000,515.201495
265.5,1000,520.613076
233.3,1000,526.007491
230.25,1000,531.391237
726.7,1000,536.771377
234.25,1000,542.108759
229.3,1000,547.51415
324.4,1000,552.935489
826.75,1000,558.426812
728.6,1000,563.914309
5743.0,1000,569.41453
5691.3,1000,574.955034
1284.2,1000,580.576161
142.35,1000,586.247267
639.4,1000,592.018899
430.35,1000,597.822684
427.85,1000,603.789828
235.2,1000,609.624326
534.4,1000,615.473434
439.3,1000,621.258813
140.1,1000,626.912791
315.45,1000,632.53214
535.35,1000,638.109416
329.35,1000,643.709018
220.35,1000,649.244177
324.4,1000,654.76595
235.2,1000,660.203249
420.45,1000,665.581909
225.3,1000,670.831499
535.35,1000,676.247776
235.2,1000,681.643509
629.7,1000,686.883159
535.35,1000,692.060565
310.3,1000,697.327864
539.35,1000,702.588256
299.7,1000,707.903754
725.55,1000,713.182036
234.25,1000,718.610119
340.2,1000,723.96652
634.45,1000,729.356878
635.4,1000,734.691967
29.2,1000,740.051618
224.35,1000,745.336624
329.35,1000,750.662877
425.4,1000,755.950099
335.25,1000,761.272142
220.35,1000,766.540695
439.3,1000,771.728307
740.4,1000,776.963483
439.3,1000,782.210927
220.95,1000,787.45774
519.95,1000,792.754614
325.35,1000,798.031181
495.75,1000,803.331978
515.55,1000,808.521407
525.45,1000,813.619315
145.1,1000,818.714829
440.25,1000,823.979043
326.5,1000,829.174216
524.5,1000,834.469177
5316.25,1000,839.932463
6078.6,1000,845.592032
1037.35,1000,851.246311
675.6,1000,857.114932
220.35,1000,862.929135
640.35,1000,868.85291
330.5,1000,874.689524
40.05,1000,881.257525
