#{"t_start": 1761602797.7715504, "env_id": "None"}
r,l,t
659.75,1000,7.001852
970.5,1000,13.153759
1286.05,1000,19.350703
1599.95,1000,25.471566
1175.45,1000,31.655672
1184.7,1000,37.856911
564.7,1000,44.068738
166.35,1000,50.251676
-508.15,1000,56.490006
-844.4,1000,62.682864
2537.0,1000,68.942609
2814.45,1000,75.161184
2993.9,1000,81.460687
3325.05,1000,87.635378
3481.0,1000,93.676292
3292.6,1000,99.627958
975.75,1000,105.558888
-88.5,1000,111.430353
-410.9,1000,117.250027
-397.85,1000,123.082498
-498.4,1000,128.7337
-308.3,1000,134.381968
-509.2,1000,139.840353
-596.95,1000,145.318675
-289.9,1000,150.610165
88.2,1000,155.954896
-94.0,1000,161.226887
-193.0,1000,166.505419
-349.65,1000,171.706241
-286.05,1000,176.904135
-500.35,1000,182.044485
-114.15,1000,187.301965
-635.95,1000,192.482082
-464.4,1000,197.764851
219.05,1000,203.010139
-148.3,1000,208.191262
59.05,1000,213.315669
-92.5,1000,218.496901
88.1,1000,223.656769
-39.75,1000,228.857069
346.6,1000,234.14076
16.8,1000,239.627902
218.65,1000,245.071249
438.2,1000,250.65977
157.45,1000,256.339484
687.8,1000,262.03726
340.45,1000,267.815965
5880.05,1000,273.747025
5384.35,1000,279.649472
6090.05,1000,285.604885
6112.55,1000,291.502878
6261.9,1000,297.461679
5779.15,1000,303.387284
5840.85,1000,309.281889
1048.0,1000,315.210582
140.1,1000,321.072653
229.3,1000,326.886701
115.35,1000,332.548308
20.25,1000,338.253082
-69.9,1000,343.938904
40.05,1000,349.681948
35.1,1000,355.342436
225.3,1000,361.098387
135.15,1000,366.908329
240.15,1000,372.744816
35.1,1000,378.728717
425.4,1000,384.582485
415.5,1000,390.514093
225.3,1000,396.338582
135.15,1000,402.248384
230.25,1000,408.141019
324.4,1000,414.052931
435.3,1000,419.962495
39.1,1000,425.824035
125.25,1000,431.69093
434.55,1000,437.465936
535.35,1000,443.242245
35.1,1000,448.893964
335.25,1000,454.370644
235.2,1000,459.976851
525.45,1000,465.593142
235.2,1000,471.042867
29.2,1000,476.475829
340.2,1000,482.06228
540.3,1000,487.692038
130.4,1000,493.270796
100.95,1000,498.874045
334.3,1000,504.447463
424.85,1000,509.825451
329.35,1000,515.199622
428.65,1000,520.610065
444.5,1000,526.004996
134.2,1000,531.388237
205.5,1000,536.768373
235.2,1000,542.106765
496.4,1000,547.512146
323.85,1000,552.93399
333.55,1000,558.424865
725.55,1000,563.912305
234.25,1000,569.412529
625.5,1000,574.953032
525.65,1000,580.574158
5500.4,1000,586.244772
5202.6,1000,592.016904
1669.8,1000,597.81968
270.45,1000,603.787824
435.3,1000,609.622329
299.65,1000,615.47143
425.4,1000,621.256929
230.25,1000,626.909801
629.5,1000,632.529145
330.3,1000,638.10742
220.35,1000,643.707106
325.35,1000,649.243174
235.2,1000,654.763954
225.3,1000,660.200243
233.3,1000,665.580136
540.3,1000,670.829493
329.35,1000,676.245845
435.3,1000,681.640505
205.35,1000,686.880156
340.2,1000,692.058558
423.5,1000,697.325366
124.3,1000,702.585751
321.95,1000,707.90175
615.6,1000,713.180032
535.35,1000,718.608113
325.35,1000,723.964021
423.7,1000,729.354381
335.25,1000,734.688965
94.85,1000,740.049615
320.4,1000,745.334124
598.7,1000,750.65988
435.3,1000,755.948095
235.2,1000,761.270139
412.85,1000,766.538695
430.35,1000,771.726713
420.85,1000,776.960472
332.4,1000,782.207923
369.15,1000,787.455244
320.4,1000,792.75261
623.6,1000,798.028184
419.5,1000,803.331551
340.2,1000,808.519913
620.55,1000,813.617318
340.2,1000,818.712825
339.25,1000,823.976045
515.55,1000,829.172212
19.3,1000,834.467181
624.95,1000,839.93046
324.4,1000,845.59003
164.15,1000,851.243307
6184.35,1000,857.112922
5580.7,1000,862.92714
1098.75,1000,868.850905
245.25,1000,874.687525
140.1,1000,881.255032
