#{"t_start": 1761602797.7665467, "env_id": "None"}
r,l,t
151.05,1000,7.002856
538.5,1000,13.155259
-373.45,1000,19.351708
1184.35,1000,25.472571
1189.15,1000,31.657166
1361.15,1000,37.85891
1893.3,1000,44.070734
2458.5,1000,50.253688
2214.8,1000,56.492009
2486.55,1000,62.684868
2690.6,1000,68.943613
2938.05,1000,75.163187
2559.85,1000,81.461691
2384.5,1000,87.636872
1417.85,1000,93.678791
3467.9,1000,99.629962
3381.8,1000,105.560888
1590.1,1000,111.431364
-280.8,1000,117.252028
-277.8,1000,123.084502
-631.3,1000,128.735703
-488.1,1000,134.383972
-525.5,1000,139.840752
154.35,1000,145.320672
-659.55,1000,150.612169
-473.95,1000,155.957396
-379.9,1000,161.229891
-568.1,1000,166.506916
164.8,1000,171.707729
-603.5,1000,176.906634
-175.9,1000,182.046985
-102.7,1000,187.304969
70.3,1000,192.484085
-197.75,1000,197.767346
53.85,1000,203.012151
166.8,1000,208.192758
-142.0,1000,213.318668
6.35,1000,218.498771
-255.1,1000,223.658765
-289.75,1000,228.859064
-32.45,1000,234.142763
74.45,1000,239.629899
259.3,1000,245.073252
531.2,1000,250.661766
234.3,1000,256.341488
354.5,1000,262.039252
401.95,1000,267.817883
188.5,1000,273.749026
53.25,1000,279.651475
124.25,1000,285.606746
545.55,1000,291.504882
5801.65,1000,297.462682
5544.25,1000,303.388728
6086.05,1000,309.283893
6194.8,1000,315.212585
6419.55,1000,321.074657
6229.65,1000,326.8887
6322.25,1000,332.550311
350.55,1000,338.255085
144.25,1000,343.940908
640.5,1000,349.683944
-60.0,1000,355.34444
-74.85,1000,361.100386
35.1,1000,366.910329
30.15,1000,372.747312
330.3,1000,378.730717
225.3,1000,384.584489
225.3,1000,390.515586
30.15,1000,396.341073
-45.65,1000,402.250384
427.9,1000,408.143023
125.25,1000,414.054935
235.2,1000,419.965499
325.35,1000,425.825039
325.35,1000,431.69294
-64.95,1000,437.467423
515.0,1000,443.244241
235.2,1000,448.896464
330.3,1000,454.372648
-79.8,1000,459.978841
235.2,1000,465.596146
340.2,1000,471.044871
280.9,1000,476.477324
235.2,1000,482.063276
540.3,1000,487.694041
730.5,1000,493.271799
110.4,1000,498.875545
221.7,1000,504.447905
529.45,1000,509.826945
227.4,1000,515.201495
219.8,1000,520.612069
532.5,1000,526.007491
435.3,1000,531.391237
227.4,1000,536.770378
435.3,1000,542.108759
325.35,1000,547.51415
428.45,1000,552.935489
169.1,1000,558.426812
420.65,1000,563.914309
117.65,1000,569.41453
325.35,1000,574.954033
605.0,1000,580.576161
506.25,1000,586.247267
225.7,1000,592.018899
429.4,1000,597.822684
130.2,1000,603.789828
6067.8,1000,609.624326
6169.35,1000,615.473434
747.5,1000,621.258813
240.45,1000,626.911287
405.45,1000,632.531142
646.15,1000,638.109416
134.2,1000,643.709018
-61.9,1000,649.244177
525.45,1000,654.76595
529.45,1000,660.202241
334.3,1000,665.581909
426.75,1000,670.831499
235.2,1000,676.247776
275.4,1000,681.642509
325.75,1000,686.883159
509.5,1000,692.060565
535.35,1000,697.327864
525.45,1000,702.588256
422.55,1000,707.903754
109.85,1000,713.182036
330.3,1000,718.610119
540.3,1000,723.96552
307.85,1000,729.355878
434.35,1000,734.690969
623.6,1000,740.050615
435.3,1000,745.336624
815.7,1000,750.662877
635.4,1000,755.950099
522.8,1000,761.272142
240.15,1000,766.540695
422.55,1000,771.727299
330.3,1000,776.962476
330.3,1000,782.209927
630.45,1000,787.45774
320.4,1000,792.754614
399.2,1000,798.031181
410.55,1000,803.331978
410.55,1000,808.521407
534.4,1000,813.619315
234.25,1000,818.714829
440.25,1000,823.979043
430.35,1000,829.174216
728.6,1000,834.469177
432.45,1000,839.932463
636.55,1000,845.592032
612.6,1000,851.246311
340.2,1000,857.114932
429.6,1000,862.929135
519.95,1000,868.85291
318.9,1000,874.68902
3978.9,1000,881.257525
