#{"t_start": 1761602797.7477794, "env_id": "None"}
r,l,t
199.15,1000,7.010579
1067.2,1000,13.16452
1567.85,1000,19.359942
1057.8,1000,25.479825
2131.85,1000,31.665422
1545.6,1000,37.86666
2105.5,1000,44.079478
883.05,1000,50.260749
-5.45,1000,56.499389
-706.25,1000,62.693126
-272.1,1000,68.951871
2693.15,1000,75.171438
2306.05,1000,81.469943
2407.9,1000,87.645534
1653.15,1000,93.686037
3221.8,1000,99.638218
3410.2,1000,105.569141
3381.85,1000,111.440612
3884.4,1000,117.258497
3805.65,1000,123.093749
3760.85,1000,128.744931
3552.8,1000,134.39323
996.8,1000,139.844588
-113.6,1000,145.329931
-428.3,1000,150.621798
-198.05,1000,155.966143
-431.65,1000,161.239142
-360.95,1000,166.515588
-122.45,1000,171.716914
36.85,1000,176.915875
-248.65,1000,182.056577
-286.2,1000,187.313645
-197.0,1000,192.493839
-575.3,1000,197.776608
95.4,1000,203.021404
-261.5,1000,208.201006
-27.3,1000,213.32785
-186.2,1000,218.508531
-110.95,1000,223.669024
52.55,1000,228.866819
42.0,1000,234.152018
173.35,1000,239.637645
106.9,1000,245.081777
157.85,1000,250.671472
238.85,1000,256.350742
363.2,1000,262.048514
88.8,1000,267.826136
194.2,1000,273.75828
446.95,1000,279.659727
342.4,1000,285.615995
345.25,1000,291.513602
246.55,1000,297.471936
276.4,1000,303.396343
599.0,1000,309.294147
210.5,1000,315.221849
234.25,1000,321.083911
139.15,1000,326.89745
529.45,1000,332.559566
-75.8,1000,338.263053
320.4,1000,343.950167
22.55,1000,349.692202
130.2,1000,355.352872
120.3,1000,361.108644
25.2,1000,366.918596
340.2,1000,372.756571
235.2,1000,378.740467
134.2,1000,384.592755
395.0,1000,390.524847
-71.5,1000,396.350703
530.6,1000,402.25764
5773.2,1000,408.152277
6198.7,1000,414.064169
6051.75,1000,419.974249
6403.55,1000,425.834674
6269.4,1000,431.702188
6064.4,1000,437.475685
758.75,1000,443.253853
411.15,1000,448.90472
373.35,1000,454.381902
129.25,1000,459.988089
140.1,1000,465.603393
122.4,1000,471.05458
130.2,1000,476.484074
329.75,1000,482.071545
225.3,1000,487.703613
632.55,1000,493.281042
201.95,1000,498.884801
406.6,1000,504.457565
122.4,1000,509.835691
211.45,1000,515.210756
337.35,1000,520.621819
519.55,1000,526.016751
327.45,1000,531.399952
-346.95,1000,536.779633
-341.75,1000,542.115677
620.55,1000,547.523816
429.4,1000,552.944239
721.75,1000,558.436072
538.4,1000,563.924565
-121.95,1000,569.423706
669.15,1000,574.963294
400.9,1000,580.584418
424.65,1000,586.256522
219.6,1000,592.028155
512.55,1000,597.830943
428.65,1000,603.796578
435.3,1000,609.632581
425.4,1000,615.482691
635.4,1000,621.267578
424.65,1000,626.921546
130.2,1000,632.540402
38.15,1000,638.117668
325.35,1000,643.717782
330.3,1000,649.253436
135.15,1000,654.774656
225.3,1000,660.210504
134.2,1000,665.590171
535.35,1000,670.839753
630.45,1000,676.25754
235.2,1000,681.652766
435.3,1000,686.890639
621.15,1000,692.069823
330.3,1000,697.336112
325.35,1000,702.595508
5973.3,1000,707.913009
3743.9,1000,713.191292
2741.7,1000,718.618364
-157.7,1000,723.974779
541.75,1000,729.364117
435.3,1000,734.701211
401.4,1000,740.060875
435.3,1000,745.346885
429.4,1000,750.670613
230.25,1000,755.958336
425.4,1000,761.281847
425.4,1000,766.549817
335.25,1000,771.736549
520.5,1000,776.972727
230.25,1000,782.220186
125.25,1000,787.467995
330.3,1000,792.76487
125.25,1000,798.040432
320.4,1000,803.342237
124.3,1000,808.530666
140.1,1000,813.629572
321.0,1000,818.724082
435.3,1000,823.988287
430.35,1000,829.182959
425.6,1000,834.478435
432.45,1000,839.94172
585.65,1000,845.601749
415.9,1000,851.255567
335.25,1000,857.124188
339.25,1000,862.936875
215.05,1000,868.86117
429.8,1000,874.697779
140.1,1000,881.266784
