#{"t_start": 1761602797.7477794, "env_id": "None"}
r,l,t
624.05,1000,7.010579
1169.3,1000,13.16352
375.05,1000,19.359942
389.25,1000,25.479825
41.5,1000,31.664422
2368.15,1000,37.86666
2308.85,1000,44.078486
2153.5,1000,50.260749
2867.6,1000,56.499389
2422.8,1000,62.693126
2871.7,1000,68.950871
2673.2,1000,75.171438
2896.85,1000,81.468939
2928.2,1000,87.645534
3335.8,1000,93.686037
967.9,1000,99.638218
-165.25,1000,105.569141
-504.55,1000,111.439613
-490.2,1000,117.258497
-439.0,1000,123.092757
-282.55,1000,128.743931
-569.9,1000,134.39223
-243.15,1000,139.844588
-556.45,1000,145.329931
-304.95,1000,150.621798
-422.25,1000,155.966143
-464.95,1000,161.238141
-208.0,1000,166.514581
-19.4,1000,171.716914
-180.95,1000,176.915875
-375.3,1000,182.055569
-56.35,1000,187.313645
-648.75,1000,192.492839
-39.6,1000,197.775609
-141.9,1000,203.021404
75.25,1000,208.201006
-21.75,1000,213.326845
394.8,1000,218.508531
104.25,1000,223.66802
346.15,1000,228.866819
-41.45,1000,234.152018
307.1,1000,239.637645
244.9,1000,245.081777
-135.0,1000,250.671472
116.25,1000,256.349743
-55.25,1000,262.047508
120.25,1000,267.826136
-79.7,1000,273.757776
369.2,1000,279.659727
28.35,1000,285.615995
419.7,1000,291.513602
463.4,1000,297.471936
179.25,1000,303.396343
636.05,1000,309.293147
247.1,1000,315.221849
329.35,1000,321.083911
239.2,1000,326.89745
233.3,1000,332.559566
435.3,1000,338.263053
240.15,1000,343.950167
417.25,1000,349.692202
325.35,1000,355.352872
19.3,1000,361.108644
6338.8,1000,366.917542
6555.3,1000,372.756571
6634.95,1000,378.739467
6148.5,1000,384.592755
5906.45,1000,390.524847
6092.65,1000,396.350703
6048.1,1000,402.25764
6217.05,1000,408.152277
818.05,1000,414.064169
-88.1,1000,419.974249
430.35,1000,425.833674
221.5,1000,431.702188
430.35,1000,437.475685
216.1,1000,443.253853
123.35,1000,448.903721
140.1,1000,454.381902
277.85,1000,459.988089
25.2,1000,465.603393
335.25,1000,471.053571
34.15,1000,476.484074
20.25,1000,482.071545
235.2,1000,487.702613
229.3,1000,493.280038
340.2,1000,498.884801
230.25,1000,504.457565
516.9,1000,509.835691
121.85,1000,515.209754
25.4,1000,520.621819
125.65,1000,526.016751
29.2,1000,531.399952
520.5,1000,536.779633
525.45,1000,542.115677
535.35,1000,547.523816
470.4,1000,552.944239
520.7,1000,558.436072
422.75,1000,563.923565
323.65,1000,569.423706
230.25,1000,574.962294
618.1,1000,580.584418
619.6,1000,586.256522
320.8,1000,592.027652
320.4,1000,597.830943
421.6,1000,603.796578
330.3,1000,609.631582
526.6,1000,615.481691
330.3,1000,621.267578
729.55,1000,626.920542
530.4,1000,632.540402
340.2,1000,638.116156
325.35,1000,643.716278
524.5,1000,649.253436
525.45,1000,654.774656
140.1,1000,660.210504
430.35,1000,665.590171
528.5,1000,670.839753
630.45,1000,676.25754
5407.05,1000,681.651766
5711.05,1000,686.890639
600.95,1000,692.069823
676.95,1000,697.336112
560.4,1000,702.595508
740.4,1000,707.913009
414.0,1000,713.191292
125.25,1000,718.617861
535.35,1000,723.974779
335.25,1000,729.364117
534.4,1000,734.700211
229.3,1000,740.059874
135.15,1000,745.345877
165.7,1000,750.670613
435.3,1000,755.958336
435.3,1000,761.281847
528.5,1000,766.549817
224.35,1000,771.736549
535.35,1000,776.971727
424.45,1000,782.219179
630.45,1000,787.466995
725.55,1000,792.763869
339.25,1000,798.040432
638.45,1000,803.341237
327.45,1000,808.530666
424.45,1000,813.628563
435.3,1000,818.724082
829.6,1000,823.988287
326.9,1000,829.182959
14.55,1000,834.478435
126.4,1000,839.94172
227.85,1000,845.601749
318.9,1000,851.254567
430.35,1000,857.124188
214.65,1000,862.935876
524.15,1000,868.86117
297.8,1000,874.697779
140.1,1000,881.266784
