#{"t_start": 1761602797.760286, "env_id": "None"}
r,l,t
1509.05,1000,7.005073
1446.35,1000,13.158518
1540.7,1000,19.354953
1678.75,1000,25.475319
1559.5,1000,31.660427
1861.9,1000,37.861666
1167.5,1000,44.072978
1859.7,1000,50.255941
1678.95,1000,56.494886
1027.4,1000,62.688128
388.7,1000,68.945874
-477.1,1000,75.166443
-556.1,1000,81.463437
-663.15,1000,87.640133
-698.2,1000,93.682042
-766.1,1000,99.632718
-630.3,1000,105.563639
-582.65,1000,111.435108
-581.9,1000,117.25499
-416.95,1000,123.087764
-775.15,1000,128.738964
-493.15,1000,134.387233
-507.45,1000,139.843135
-350.7,1000,145.323423
-359.1,1000,150.615299
-389.55,1000,155.961154
-313.55,1000,161.232644
-444.3,1000,166.509177
-67.8,1000,171.71099
-19.65,1000,176.909887
-760.85,1000,182.050246
64.85,1000,187.307229
-263.7,1000,192.487839
-348.25,1000,197.770606
55.2,1000,203.0154
-111.1,1000,208.196014
50.5,1000,213.321424
-110.4,1000,218.502031
51.2,1000,223.662521
5763.55,1000,228.860821
5669.8,1000,234.146019
5610.25,1000,239.632651
5582.4,1000,245.076509
5062.6,1000,250.664958
6136.45,1000,256.344237
5548.5,1000,262.04301
6019.6,1000,267.821145
723.75,1000,273.751782
452.3,1000,279.654224
290.1,1000,285.610014
343.75,1000,291.508142
275.85,1000,297.465939
288.8,1000,303.391894
371.4,1000,309.28715
230.25,1000,315.216847
420.45,1000,321.077918
340.2,1000,326.891457
235.2,1000,332.553059
558.85,1000,338.258346
135.15,1000,343.94366
116.9,1000,349.687204
68.05,1000,355.347701
225.3,1000,361.102138
129.25,1000,366.913087
540.3,1000,372.750573
323.85,1000,378.73447
103.55,1000,384.587749
519.55,1000,390.518845
423.5,1000,396.344197
422.75,1000,402.252138
230.25,1000,408.14628
629.5,1000,414.059188
434.35,1000,419.968251
428.45,1000,425.828299
335.25,1000,431.696191
430.35,1000,437.470685
484.45,1000,443.247502
125.25,1000,448.899724
630.65,1000,454.3759
419.5,1000,459.982591
230.25,1000,465.597417
411.75,1000,471.048137
525.45,1000,476.480584
325.35,1000,482.066537
290.25,1000,487.697298
130.2,1000,493.275052
439.3,1000,498.878806
433.4,1000,504.452166
523.75,1000,509.830213
617.35,1000,515.204249
316.6,1000,520.61633
291.75,1000,526.010751
314.5,1000,531.394445
25.2,1000,536.774131
429.4,1000,542.111516
6367.5,1000,547.517412
5909.45,1000,552.93875
5037.6,1000,558.430073
1631.8,1000,563.91757
510.6,1000,569.417279
345.3,1000,574.957295
460.85,1000,580.579423
279.0,1000,586.250527
-165.8,1000,592.021656
735.45,1000,597.825437
130.2,1000,603.792578
213.35,1000,609.626583
290.6,1000,615.476691
430.35,1000,621.261081
233.3,1000,626.914039
215.4,1000,632.533889
35.1,1000,638.111181
25.2,1000,643.712289
325.35,1000,649.247437
320.4,1000,654.769212
540.3,1000,660.203997
429.4,1000,665.583664
440.25,1000,670.834252
235.2,1000,676.251044
520.5,1000,681.646766
729.55,1000,686.885131
235.2,1000,692.063317
235.2,1000,697.331117
493.15,1000,702.591509
719.1,1000,707.90701
529.35,1000,713.185288
126.4,1000,718.611858
239.2,1000,723.969781
424.45,1000,729.360139
330.3,1000,734.69371
430.35,1000,740.054369
180.3,1000,745.339885
110.05,1000,750.666616
335.25,1000,755.952839
334.3,1000,761.275397
126.6,1000,766.543397
525.45,1000,771.731568
335.25,1000,776.966734
530.4,1000,782.213672
540.3,1000,787.461
425.4,1000,792.757874
330.3,1000,798.033925
516.7,1000,803.335233
610.65,1000,808.52516
419.5,1000,813.623057
335.25,1000,818.71809
6186.75,1000,823.981792
6255.4,1000,829.177483
975.55,1000,834.471934
540.45,1000,839.935716
330.3,1000,845.595242
835.5,1000,851.249573
330.3,1000,857.118185
340.2,1000,862.931876
530.4,1000,868.856167
212.2,1000,874.692281
-60.0,1000,881.260785
