#{"t_start": 1761602797.7715504, "env_id": "None"}
r,l,t
1248.1,1000,7.001852
1591.0,1000,13.153759
1469.5,1000,19.349704
-257.3,1000,25.470567
1879.65,1000,31.655672
1564.75,1000,37.856911
1603.45,1000,44.067739
1393.75,1000,50.251676
-266.45,1000,56.489006
-350.25,1000,62.682864
-1006.45,1000,68.942609
-751.8,1000,75.161184
2950.45,1000,81.459687
3180.1,1000,87.635378
3306.45,1000,93.676292
2223.75,1000,99.627958
3712.4,1000,105.558888
3531.0,1000,111.429358
2670.45,1000,117.250027
1774.6,1000,123.082498
-207.5,1000,128.732692
-927.1,1000,134.381968
-235.9,1000,139.840353
-66.9,1000,145.318675
-557.7,1000,150.610165
-421.15,1000,155.954896
-192.55,1000,161.226887
118.0,1000,166.504415
-331.5,1000,171.705234
-224.85,1000,176.904135
137.15,1000,182.044485
-176.25,1000,187.301965
-281.6,1000,192.482082
-217.0,1000,197.764851
124.1,1000,203.010139
-162.45,1000,208.191262
92.55,1000,213.315669
-74.9,1000,218.496901
124.25,1000,223.656769
-131.95,1000,228.856065
102.8,1000,234.139759
177.5,1000,239.627902
105.7,1000,245.071249
144.7,1000,250.65977
378.7,1000,256.338484
284.55,1000,262.03726
290.85,1000,267.815965
317.7,1000,273.746027
399.5,1000,279.648472
470.5,1000,285.604885
500.2,1000,291.502878
408.7,1000,297.461679
347.2,1000,303.386285
588.8,1000,309.281889
236.35,1000,315.210582
335.25,1000,321.071653
385.35,1000,326.886701
330.3,1000,332.548308
530.4,1000,338.253082
-69.9,1000,343.938904
224.75,1000,349.681948
124.3,1000,355.342436
113.45,1000,361.097385
225.3,1000,366.908329
230.45,1000,372.744816
229.3,1000,378.728717
114.6,1000,384.581484
6232.55,1000,390.512589
5664.3,1000,396.338582
5718.7,1000,402.247384
6113.65,1000,408.141019
6402.25,1000,414.052931
5826.35,1000,419.962495
5958.35,1000,425.823035
779.25,1000,431.69093
215.55,1000,437.465936
125.25,1000,443.242245
30.15,1000,448.893964
235.2,1000,454.370644
320.4,1000,459.976851
-64.95,1000,465.593142
530.4,1000,471.042867
430.35,1000,476.475829
325.35,1000,482.061272
516.55,1000,487.691038
321.9,1000,493.269795
34.15,1000,498.874045
325.35,1000,504.447463
526.6,1000,509.824447
635.4,1000,515.199622
425.4,1000,520.610065
528.5,1000,526.004996
115.0,1000,531.388237
335.25,1000,536.768373
435.3,1000,542.105761
230.25,1000,547.511139
135.15,1000,552.932485
424.65,1000,558.424865
524.5,1000,563.912305
610.3,1000,569.411535
735.45,1000,574.952032
413.8,1000,580.574158
326.7,1000,586.244772
619.8,1000,592.0159
417.8,1000,597.81968
285.3,1000,603.787824
261.5,1000,609.621322
530.4,1000,615.47143
325.35,1000,621.256929
535.35,1000,626.909801
434.35,1000,632.529145
33.2,1000,638.10742
615.6,1000,643.706106
438.35,1000,649.243174
620.55,1000,654.762954
635.4,1000,660.200243
325.35,1000,665.580136
525.45,1000,670.829493
35.1,1000,676.245845
423.5,1000,681.640505
208.2,1000,686.880156
535.35,1000,692.058558
6152.55,1000,697.325366
5766.4,1000,702.585751
1349.85,1000,707.90175
643.85,1000,713.179033
334.1,1000,718.607114
530.4,1000,723.964021
515.2,1000,729.354381
635.4,1000,734.688965
734.5,1000,740.048615
533.45,1000,745.334124
430.35,1000,750.65988
334.3,1000,755.948095
325.35,1000,761.269139
730.5,1000,766.537695
225.3,1000,771.726713
534.4,1000,776.960472
234.25,1000,782.207923
220.35,1000,787.455244
312.05,1000,792.75261
175.35,1000,798.028184
710.7,1000,803.330551
214.85,1000,808.519913
530.4,1000,813.617318
330.3,1000,818.712825
727.85,1000,823.976045
128.5,1000,829.172212
229.3,1000,834.467181
609.75,1000,839.93046
225.3,1000,845.59003
657.0,1000,851.243307
240.15,1000,857.112922
632.75,1000,862.926146
440.25,1000,868.850905
406.2,1000,874.686523
240.15,1000,881.255032
